"Story","Title","Result","Date","Stability","Duration (s)"
"Payments","Manual payment partial","ERROR","2024-11-07T08:13:40.228+08:00[Asia/Shanghai]","0.0","180.02"
"Payments","Manual payment with multiple documents","ERROR","2024-11-07T08:16:41.154+08:00[Asia/Shanghai]","0.0","201.28"
"Payments","Application of prepayment full","ERROR","2024-11-07T08:20:03.438+08:00[Asia/Shanghai]","0.0","90.5"
"Payments","Manual payment with negative amount","ERROR","2024-11-07T08:21:34.917+08:00[Asia/Shanghai]","0.0","167.37"
"Payments","Manual payment with zero payments","ERROR","2024-11-07T08:24:23.247+08:00[Asia/Shanghai]","0.0","185.36"
"Payments","Manual payment full","ERROR","2024-11-07T08:27:29.611+08:00[Asia/Shanghai]","0.0","54.82"
"Payments","Application of prepayment partial","ERROR","2024-11-07T08:28:25.41+08:00[Asia/Shanghai]","0.0","124.46"
"Pre registration","Pre logging and gl distribution voucher match","ERROR","2024-11-07T08:30:31.757+08:00[Asia/Shanghai]","0.0","52.04"
"Pre registration","Pre logging multi docs","ERROR","2024-11-07T08:31:24.738+08:00[Asia/Shanghai]","0.0","182.38"
"Pre registration","Pre logging simple","ERROR","2024-11-07T08:39:38.037+08:00[Asia/Shanghai]","0.0","184.25"
"Pre registration","Pre logging with tax rate","ERROR","2024-11-07T08:42:43.272+08:00[Asia/Shanghai]","0.0","183.21"
"Redistribution","Pre logging GL distribution current year","ERROR","2024-11-07T08:45:47.954+08:00[Asia/Shanghai]","0.0","85.55"
"Redistribution","Pre logging GL distribution prior year","ERROR","2024-11-07T08:47:14.479+08:00[Asia/Shanghai]","0.0","211.07"
"Redistribution","Voucher match with tolerance","ERROR","2024-11-07T08:50:46.523+08:00[Asia/Shanghai]","0.0","193.77"
"Review AP entries","Edit voucher entries delete a line","ERROR","2024-11-07T08:54:01.834+08:00[Asia/Shanghai]","0.0","270.91"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2024-11-07T08:58:33.731+08:00[Asia/Shanghai]","0.0","232.93"
"Review AP entries","Clear employee field for GL distribution and voucher entries","ERROR","2024-11-07T09:02:27.696+08:00[Asia/Shanghai]","0.0","184.92"
"Review AP entries","Reversal of unposted PO redistribution","ERROR","2024-11-07T09:05:33.576+08:00[Asia/Shanghai]","0.0","190.56"
"Review AP entries","Create voucher entry and edit","ERROR","2024-11-07T09:08:45.105+08:00[Asia/Shanghai]","0.0","57.44"
"Review AP entries","Edit AP entries","ERROR","2024-11-07T09:09:43.538+08:00[Asia/Shanghai]","0.0","71.38"
"Review AP entries","Review voucher AP entries","ERROR","2024-11-07T09:10:55.902+08:00[Asia/Shanghai]","0.0","194.55"
"Review AP entries","Reversal of unposted voucher match","ERROR","2024-11-07T09:15:29.791+08:00[Asia/Shanghai]","0.0","203.16"
"Review AP entries","Check edit button for voucher entry and redistribute GL","ERROR","2024-11-07T09:18:53.945+08:00[Asia/Shanghai]","0.0","196.15"
"Review AP entries","Edit voucher entry line account number","ERROR","2024-11-07T09:24:44.702+08:00[Asia/Shanghai]","0.0","177.17"
"Review AP entries","Payment information","ERROR","2024-11-07T09:27:42.841+08:00[Asia/Shanghai]","0.0","127.79"
"Review AP entries","Delete voucher AP entry","ERROR","2024-11-07T09:29:51.628+08:00[Asia/Shanghai]","0.0","176.29"
"Review AP entries","Create voucher entry and test filter selection","ERROR","2024-11-07T09:32:48.893+08:00[Asia/Shanghai]","0.0","177.52"
"Review AP entries","Create voucher entry review and delete","ERROR","2024-11-07T09:35:47.355+08:00[Asia/Shanghai]","0.0","167.32"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2024-11-07T10:00:53.432+08:00[Asia/Shanghai]","0.0","79.35"
"Voucher entries","Voucher entry with single multiple lines","ERROR","2024-11-07T10:02:13.758+08:00[Asia/Shanghai]","0.0","170.53"
"Voucher entries","Checking line reference place holder","ERROR","2024-11-07T10:05:05.244+08:00[Asia/Shanghai]","0.0","191.04"
"Voucher entries","Search and post PV","ERROR","2024-11-07T10:08:17.266+08:00[Asia/Shanghai]","0.0","79.77"
"Voucher entries","Voucher entry delete a line","ERROR","2024-11-07T10:09:37.99+08:00[Asia/Shanghai]","0.0","171.14"
"Voucher entries","Voucher match with tax","ERROR","2024-11-07T10:12:30.142+08:00[Asia/Shanghai]","0.0","92.46"
"Voucher entries","Partial voucher match","ERROR","2024-11-07T10:14:03.56+08:00[Asia/Shanghai]","0.0","90.89"
"Voucher entries","Voucher match with retention","ERROR","2024-11-07T10:15:35.424+08:00[Asia/Shanghai]","0.0","90.51"
"Voucher entries","Voucher entry import CSV file","ERROR","2024-11-07T10:17:06.991+08:00[Asia/Shanghai]","0.0","184.28"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2024-11-07T10:20:12.176+08:00[Asia/Shanghai]","0.0","99.95"
"Voucher entries","Partial voucher match with tax rate","ERROR","2024-11-07T10:21:53.091+08:00[Asia/Shanghai]","0.0","78.73"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2024-11-07T10:29:21.958+08:00[Asia/Shanghai]","0.0","100.02"
"Voucher entries","Voucher entry proceed to payment","ERROR","2024-11-07T10:32:20.274+08:00[Asia/Shanghai]","0.0","243.32"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2024-11-07T10:36:24.561+08:00[Asia/Shanghai]","0.0","91.21"
"Voucher entries","Partial voucher match with retention","ERROR","2024-11-07T10:37:56.73+08:00[Asia/Shanghai]","0.0","87.41"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2024-11-07T10:39:25.073+08:00[Asia/Shanghai]","0.0","65.06"
"Voucher entries","Create voucher entry using sustainability accounts","ERROR","2024-11-07T10:40:31.134+08:00[Asia/Shanghai]","0.0","182.74"
