"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2024-06-18T14:21:28.294+08:00[Asia/Shanghai]","0.0","51.65"
"Payments","Manual payment partial","SUCCESS","2024-06-18T14:25:54.007+08:00[Asia/Shanghai]","0.0","199.08"
"Payments","Manual payment full","SUCCESS","2024-06-18T14:45:02.348+08:00[Asia/Shanghai]","0.0","220.01"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-06-18T14:50:10.689+08:00[Asia/Shanghai]","0.0","153.38"
"Pre registration","Pre logging","SUCCESS","2024-06-18T14:54:57.619+08:00[Asia/Shanghai]","0.0","95.24"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2024-06-18T14:56:33.589+08:00[Asia/Shanghai]","0.0","93.18"
"Pre registration","Pre logging simple","SUCCESS","2024-06-18T14:58:07.489+08:00[Asia/Shanghai]","0.0","68.46"
"Pre registration","Pre logging with tax rate","SUCCESS","2024-06-18T14:59:16.677+08:00[Asia/Shanghai]","0.0","95.91"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2024-06-18T15:01:40.877+08:00[Asia/Shanghai]","0.0","102.12"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2024-06-18T15:15:28.208+08:00[Asia/Shanghai]","0.0","118.52"
"Review AP entries","Review voucher AP entries","SUCCESS","2024-06-18T15:22:25.743+08:00[Asia/Shanghai]","0.0","138.22"
"Review AP entries","Search payment","SUCCESS","2024-06-18T15:24:44.737+08:00[Asia/Shanghai]","0.0","27.72"
"Review AP entries","Payment information","SUCCESS","2024-06-18T15:33:55.086+08:00[Asia/Shanghai]","0.0","82.11"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2024-06-18T15:38:58.321+08:00[Asia/Shanghai]","0.0","243.21"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-06-18T15:50:49.394+08:00[Asia/Shanghai]","0.0","110.04"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2024-06-18T15:59:03.537+08:00[Asia/Shanghai]","0.0","156.32"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-06-18T16:02:43.898+08:00[Asia/Shanghai]","0.0","187.97"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-06-18T16:05:52.592+08:00[Asia/Shanghai]","0.0","200.19"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-06-18T16:10:16.897+08:00[Asia/Shanghai]","0.0","174.95"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-06-18T16:19:15.813+08:00[Asia/Shanghai]","0.0","330.25"
"Voucher entries","Simple prepayment","SUCCESS","2024-06-18T16:25:48.327+08:00[Asia/Shanghai]","0.0","67.31"
"Voucher entries","Release retention partial","SUCCESS","2024-06-18T16:42:29.94+08:00[Asia/Shanghai]","0.0","143.57"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-06-18T16:45:54+08:00[Asia/Shanghai]","0.0","159.01"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-06-18T16:55:05.482+08:00[Asia/Shanghai]","0.0","139.98"
"Account recon","Refresh accounts","SUCCESS","2024-06-18T16:58:18.26+08:00[Asia/Shanghai]","0.0","57.72"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2024-06-18T16:59:16.818+08:00[Asia/Shanghai]","0.0","64.13"
"Internal transfer","Create internal transfer entry","SUCCESS","2024-06-18T17:09:01.038+08:00[Asia/Shanghai]","0.0","86.03"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2024-06-18T17:10:27.94+08:00[Asia/Shanghai]","0.0","51.32"
