"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","FAILURE","2024-09-05T08:32:37.802+08:00[Asia/Shanghai]","0.0","44.3"
"Manage bank account","Edit a bank account","FAILURE","2024-09-05T08:33:23.19+08:00[Asia/Shanghai]","0.0","41.99"
"Manage bank account","Activate a bank account","FAILURE","2024-09-05T08:34:46.083+08:00[Asia/Shanghai]","0.0","45.75"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-09-05T08:35:33.369+08:00[Asia/Shanghai]","0.0","40.66"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-09-05T09:48:17.098+08:00[Asia/Shanghai]","0.0","141.52"
"Supplier creation","View a supplier","FAILURE","2024-09-05T10:06:48.05+08:00[Asia/Shanghai]","0.0","41.68"
"Supplier creation","Edit a supplier","FAILURE","2024-09-05T10:07:30.766+08:00[Asia/Shanghai]","0.0","77.35"
"Supplier creation","Payment terms update","FAILURE","2024-09-05T10:08:49.128+08:00[Asia/Shanghai]","0.0","40.83"
"Supplier creation","Search a supplier","FAILURE","2024-09-05T10:09:30.987+08:00[Asia/Shanghai]","0.0","42.64"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2024-09-05T10:10:14.691+08:00[Asia/Shanghai]","0.0","32.42"
"Supplier creation","Supplier and supplier master creation","FAILURE","2024-09-05T10:10:48.144+08:00[Asia/Shanghai]","0.0","43.54"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-09-05T10:13:16.215+08:00[Asia/Shanghai]","0.0","59.61"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-09-05T10:14:16.829+08:00[Asia/Shanghai]","0.0","56.4"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-09-05T10:15:14.254+08:00[Asia/Shanghai]","0.0","63.07"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-09-05T10:16:18.392+08:00[Asia/Shanghai]","0.0","64.78"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2024-09-05T10:17:24.197+08:00[Asia/Shanghai]","0.0","46.45"
"Voucher entries","Release retention full","FAILURE","2024-09-05T10:18:12.09+08:00[Asia/Shanghai]","0.0","70.31"
"Voucher entries","Release retention partial","FAILURE","2024-09-05T11:05:31.849+08:00[Asia/Shanghai]","0.0","58.35"
"Voucher entries","Release retention adding a line","FAILURE","2024-09-05T11:17:54.977+08:00[Asia/Shanghai]","0.0","55.42"
