"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2023-05-31T18:39:58.203+08:00[Asia/Shanghai]","0.0","39.0"
"Manage bank account","Activate a bank account","SUCCESS","2023-05-31T18:47:05.861+08:00[Asia/Shanghai]","0.0","46.87"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-05-31T19:21:34.65+08:00[Asia/Shanghai]","0.0","152.39"
"Pre registration","Pre logging multi docs","SUCCESS","2023-05-31T19:24:07.697+08:00[Asia/Shanghai]","0.0","202.09"
"Pre registration","Pre logging","SUCCESS","2023-05-31T19:27:30.443+08:00[Asia/Shanghai]","0.0","91.27"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-05-31T19:29:02.372+08:00[Asia/Shanghai]","0.0","98.34"
"Pre registration","Pre logging simple","SUCCESS","2023-05-31T19:30:41.366+08:00[Asia/Shanghai]","0.0","65.96"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-05-31T19:31:47.984+08:00[Asia/Shanghai]","0.0","95.96"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-05-31T19:33:26.695+08:00[Asia/Shanghai]","0.0","99.09"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-05-31T19:35:06.437+08:00[Asia/Shanghai]","0.0","105.07"
"Review AP entries","Edit voucher entries delete a line","SUCCESS","2023-05-31T19:39:15.986+08:00[Asia/Shanghai]","0.0","287.19"
"Review AP entries","Clear employee field for GL distribution and voucher entries","SUCCESS","2023-05-31T19:48:13.893+08:00[Asia/Shanghai]","0.0","151.9"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-05-31T19:50:46.462+08:00[Asia/Shanghai]","0.0","126.44"
"Review AP entries","Edit AP entries","SUCCESS","2023-05-31T19:55:48.131+08:00[Asia/Shanghai]","0.0","142.94"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-05-31T19:58:11.74+08:00[Asia/Shanghai]","0.0","135.68"
"Review AP entries","Search payment","SUCCESS","2023-05-31T20:00:28.079+08:00[Asia/Shanghai]","0.0","37.62"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-05-31T20:02:35.067+08:00[Asia/Shanghai]","0.0","231.71"
"Review AP entries","Print payment form","SUCCESS","2023-05-31T20:06:27.449+08:00[Asia/Shanghai]","0.0","78.43"
