"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","ERROR","2023-06-08T09:53:15.362+08:00[Asia/Shanghai]","0.0","191.82"
"Manage bank account","Edit a bank account","ERROR","2023-06-08T09:56:28.047+08:00[Asia/Shanghai]","0.0","168.06"
"Manage bank account","Manage bank account using GVAGL bank account","ERROR","2023-06-08T10:00:37.088+08:00[Asia/Shanghai]","0.0","167.42"
"Payments","Manual payment partial","ERROR","2023-06-08T10:03:26.88+08:00[Asia/Shanghai]","0.0","243.15"
"Payments","Manual payment with multiple documents","ERROR","2023-06-08T10:07:30.741+08:00[Asia/Shanghai]","0.0","243.55"
"Payments","Application of prepayment full","ERROR","2023-06-08T10:11:34.983+08:00[Asia/Shanghai]","0.0","214.26"
"Payments","Manual payment with negative amount","ERROR","2023-06-08T10:15:09.93+08:00[Asia/Shanghai]","0.0","234.34"
"Payments","Manual payment with zero payments","ERROR","2023-06-08T10:19:04.958+08:00[Asia/Shanghai]","0.0","492.45"
"Payments","Manual payment full","ERROR","2023-06-08T10:27:18.098+08:00[Asia/Shanghai]","0.0","241.8"
"Payments","Application of prepayment partial","ERROR","2023-06-08T10:31:20.578+08:00[Asia/Shanghai]","0.0","215.92"
"Redistribution","Voucher match with tolerance","ERROR","2023-06-08T10:50:02.258+08:00[Asia/Shanghai]","0.0","68.55"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2023-06-08T10:55:46.634+08:00[Asia/Shanghai]","0.0","240.74"
"Review AP entries","Create voucher entry and edit","ERROR","2023-06-08T11:04:05.858+08:00[Asia/Shanghai]","0.0","172.96"
"Review AP entries","Reversal of unposted voucher match","ERROR","2023-06-08T11:12:10.021+08:00[Asia/Shanghai]","0.0","78.68"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-06-08T11:49:14.117+08:00[Asia/Shanghai]","0.0","51.12"
"Voucher entries","Search and post PV","ERROR","2023-06-08T11:56:18.723+08:00[Asia/Shanghai]","0.0","53.68"
"Voucher entries","Voucher match with tax","ERROR","2023-06-08T11:59:55.194+08:00[Asia/Shanghai]","0.0","51.99"
"Voucher entries","Partial voucher match","ERROR","2023-06-08T12:00:47.84+08:00[Asia/Shanghai]","0.0","53.24"
"Voucher entries","Voucher match with retention","ERROR","2023-06-08T12:01:41.736+08:00[Asia/Shanghai]","0.0","53.2"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-06-08T12:02:35.985+08:00[Asia/Shanghai]","0.0","102.42"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-06-08T12:04:19.07+08:00[Asia/Shanghai]","0.0","48.15"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-06-08T12:05:07.899+08:00[Asia/Shanghai]","0.0","49.96"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-06-08T12:10:55.002+08:00[Asia/Shanghai]","0.0","47.71"
"Voucher entries","Voucher entry proceed to payment","ERROR","2023-06-08T12:12:54.699+08:00[Asia/Shanghai]","0.0","261.86"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-06-08T12:17:17.194+08:00[Asia/Shanghai]","0.0","51.46"
"Voucher entries","Partial voucher match with retention","ERROR","2023-06-08T12:18:09.317+08:00[Asia/Shanghai]","0.0","90.09"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-06-08T12:19:40.066+08:00[Asia/Shanghai]","0.0","55.34"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-06-08T12:26:55.641+08:00[Asia/Shanghai]","0.0","50.22"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-06-08T12:27:46.516+08:00[Asia/Shanghai]","0.0","109.91"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-06-08T12:29:37.094+08:00[Asia/Shanghai]","0.0","50.13"
"Voucher entries","Simple voucher match","ERROR","2023-06-08T12:30:27.88+08:00[Asia/Shanghai]","0.0","52.46"
"Voucher entries","Release retention partial","ERROR","2023-06-08T12:31:21.011+08:00[Asia/Shanghai]","0.0","122.45"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-06-08T12:33:24.124+08:00[Asia/Shanghai]","0.0","53.18"
"Voucher entries","Voucher matching","ERROR","2023-06-08T12:36:48.514+08:00[Asia/Shanghai]","0.0","52.23"
"Voucher entries","Voucher entry export CSV file","ERROR","2023-06-08T12:37:41.406+08:00[Asia/Shanghai]","0.0","246.35"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-06-08T12:46:47.122+08:00[Asia/Shanghai]","0.0","53.91"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-06-08T12:49:49.718+08:00[Asia/Shanghai]","0.0","53.21"
"Inquiry and reports","Order inquiry and update","ERROR","2023-06-08T13:00:10.504+08:00[Asia/Shanghai]","0.0","168.31"
