"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","FAILURE","2024-11-06T08:04:12.429+08:00[Asia/Shanghai]","0.0","74.5"
"Manage bank account","Edit a bank account","FAILURE","2024-11-06T08:05:28.05+08:00[Asia/Shanghai]","0.0","63.28"
"Manage bank account","Search a bank account","FAILURE","2024-11-06T08:06:32.355+08:00[Asia/Shanghai]","0.0","48.58"
"Manage bank account","Activate a bank account","FAILURE","2024-11-06T08:07:21.917+08:00[Asia/Shanghai]","0.0","66.56"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-11-06T08:08:29.5+08:00[Asia/Shanghai]","0.0","57.93"
"Review AP entries","Create voucher entry and test filter selection","FAILURE","2024-11-06T09:35:04.563+08:00[Asia/Shanghai]","0.0","180.46"
"Supplier creation","View a supplier","FAILURE","2024-11-06T09:41:10.631+08:00[Asia/Shanghai]","0.0","37.68"
"Supplier creation","Edit a supplier","FAILURE","2024-11-06T09:41:49.399+08:00[Asia/Shanghai]","0.0","60.86"
"Supplier creation","Payment terms update","FAILURE","2024-11-06T09:42:51.902+08:00[Asia/Shanghai]","0.0","59.71"
"Supplier creation","Search a supplier","FAILURE","2024-11-06T09:43:53.395+08:00[Asia/Shanghai]","0.0","38.87"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2024-11-06T09:44:33.377+08:00[Asia/Shanghai]","0.0","58.47"
"Supplier creation","Supplier and supplier master creation","FAILURE","2024-11-06T09:45:33.545+08:00[Asia/Shanghai]","0.0","47.65"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-11-06T09:48:07.57+08:00[Asia/Shanghai]","0.0","74.01"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-11-06T09:49:23.577+08:00[Asia/Shanghai]","0.0","74.48"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-11-06T09:50:40.17+08:00[Asia/Shanghai]","0.0","55.05"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-11-06T09:51:36.397+08:00[Asia/Shanghai]","0.0","60.12"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2024-11-06T09:52:37.826+08:00[Asia/Shanghai]","0.0","56.81"
"Voucher entries","Release retention full","FAILURE","2024-11-06T09:53:36.657+08:00[Asia/Shanghai]","0.0","79.09"
