"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Edit a bank account","FAILURE","2024-04-02T09:27:02.128+08:00[Asia/Shanghai]","0.0","43.73"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-04-02T09:29:16.536+08:00[Asia/Shanghai]","0.0","42.46"
"Payments","Manual payment with multiple documents","ERROR","2024-04-02T09:33:20.918+08:00[Asia/Shanghai]","0.0","247.18"
"Payments","Application of prepayment full","ERROR","2024-04-02T09:37:28.907+08:00[Asia/Shanghai]","0.0","98.37"
"Payments","Manual payment with negative amount","ERROR","2024-04-02T09:39:08.015+08:00[Asia/Shanghai]","0.0","219.53"
"Payments","Manual payment with zero payments","ERROR","2024-04-02T09:42:48.35+08:00[Asia/Shanghai]","0.0","405.95"
"Payments","Application of prepayment partial","ERROR","2024-04-02T09:53:17.584+08:00[Asia/Shanghai]","0.0","75.24"
"Pre registration","Pre logging multi docs","ERROR","2024-04-02T09:57:09.991+08:00[Asia/Shanghai]","0.0","137.29"
"Redistribution","Pre logging GL distribution current year","ERROR","2024-04-02T10:05:26.902+08:00[Asia/Shanghai]","0.0","45.63"
"Redistribution","Voucher match with tolerance","ERROR","2024-04-02T10:07:56.179+08:00[Asia/Shanghai]","0.0","103.77"
"Review AP entries","Edit voucher entries delete a line","ERROR","2024-04-02T10:09:42.074+08:00[Asia/Shanghai]","0.0","223.7"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2024-04-02T10:13:26.571+08:00[Asia/Shanghai]","0.0","239.94"
"Review AP entries","Clear employee field for GL distribution and voucher entries","ERROR","2024-04-02T10:17:27.313+08:00[Asia/Shanghai]","0.0","146.08"
"Review AP entries","Create voucher entry and edit","ERROR","2024-04-02T10:22:30.073+08:00[Asia/Shanghai]","0.0","144.29"
"Review AP entries","Edit AP entries","ERROR","2024-04-02T10:24:55.164+08:00[Asia/Shanghai]","0.0","137.91"
"Review AP entries","Reversal of unposted voucher match","ERROR","2024-04-02T10:30:00.818+08:00[Asia/Shanghai]","0.0","104.89"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-04-02T10:31:46.461+08:00[Asia/Shanghai]","0.0","115.51"
"Review AP entries","Edit voucher entry line account number","ERROR","2024-04-02T10:34:48.778+08:00[Asia/Shanghai]","0.0","208.1"
"Review AP entries","Create voucher entry review and delete","ERROR","2024-04-02T10:45:41.268+08:00[Asia/Shanghai]","0.0","141.15"
"Supplier creation","Edit a supplier","FAILURE","2024-04-02T10:49:22.375+08:00[Asia/Shanghai]","0.0","47.84"
"Supplier creation","Payment terms update","FAILURE","2024-04-02T10:50:10.946+08:00[Asia/Shanghai]","0.0","50.08"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-04-02T10:55:39.867+08:00[Asia/Shanghai]","0.0","56.28"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-04-02T10:56:36.906+08:00[Asia/Shanghai]","0.0","51.62"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-04-02T10:57:29.26+08:00[Asia/Shanghai]","0.0","53.94"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-04-02T10:58:23.918+08:00[Asia/Shanghai]","0.0","53.15"
