"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","FAILURE","2024-06-13T10:12:45.754+08:00[Asia/Shanghai]","0.0","45.51"
"Manage bank account","Edit a bank account","FAILURE","2024-06-13T10:13:32.05+08:00[Asia/Shanghai]","0.0","74.37"
"Manage bank account","Search a bank account","FAILURE","2024-06-13T10:14:47.137+08:00[Asia/Shanghai]","0.0","40.13"
"Manage bank account","Activate a bank account","FAILURE","2024-06-13T10:15:28.045+08:00[Asia/Shanghai]","0.0","44.33"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-06-13T10:16:13.303+08:00[Asia/Shanghai]","0.0","42.29"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-06-13T11:18:05.074+08:00[Asia/Shanghai]","0.0","118.35"
"Supplier creation","View a supplier","FAILURE","2024-06-13T11:34:16.551+08:00[Asia/Shanghai]","0.0","38.04"
"Supplier creation","Edit a supplier","FAILURE","2024-06-13T11:34:55.293+08:00[Asia/Shanghai]","0.0","41.95"
"Supplier creation","Payment terms update","FAILURE","2024-06-13T11:35:37.95+08:00[Asia/Shanghai]","0.0","43.17"
"Supplier creation","Search a supplier","FAILURE","2024-06-13T11:36:21.811+08:00[Asia/Shanghai]","0.0","40.46"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2024-06-13T11:37:02.988+08:00[Asia/Shanghai]","0.0","39.64"
"Supplier creation","Supplier and supplier master creation","FAILURE","2024-06-13T11:37:43.317+08:00[Asia/Shanghai]","0.0","41.05"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-06-13T11:39:57.62+08:00[Asia/Shanghai]","0.0","42.48"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-06-13T11:40:40.779+08:00[Asia/Shanghai]","0.0","54.78"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-06-13T11:41:36.241+08:00[Asia/Shanghai]","0.0","52.62"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-06-13T11:42:29.554+08:00[Asia/Shanghai]","0.0","49.01"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2024-06-13T11:43:19.253+08:00[Asia/Shanghai]","0.0","39.65"
"Voucher entries","Release retention full","FAILURE","2024-06-13T11:43:59.974+08:00[Asia/Shanghai]","0.0","48.94"
"Voucher entries","Voucher entry export CSV file","FAILURE","2024-06-13T12:31:30.896+08:00[Asia/Shanghai]","0.0","158.12"
"Inquiry and reports","Order inquiry and update","FAILURE","2024-06-13T12:52:50.223+08:00[Asia/Shanghai]","0.0","43.87"
"Salary advance","Create salary advance entry","FAILURE","2024-06-13T12:55:42.614+08:00[Asia/Shanghai]","0.0","80.87"
"Working advance","Create working advance entry","FAILURE","2024-06-13T12:57:04.255+08:00[Asia/Shanghai]","0.0","72.98"
