"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2023-06-01T12:08:07.786+08:00[Asia/Shanghai]","0.0","63.36"
"Manage bank account","Activate a bank account","SUCCESS","2023-06-01T12:15:48.561+08:00[Asia/Shanghai]","0.0","50.18"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-06-01T12:52:53.234+08:00[Asia/Shanghai]","0.0","161.78"
"Pre registration","Pre logging","SUCCESS","2023-06-01T12:57:39.247+08:00[Asia/Shanghai]","0.0","100.53"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-06-01T12:59:20.441+08:00[Asia/Shanghai]","0.0","98.68"
"Pre registration","Pre logging simple","SUCCESS","2023-06-01T13:00:59.787+08:00[Asia/Shanghai]","0.0","59.92"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-06-01T13:02:00.373+08:00[Asia/Shanghai]","0.0","98.65"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-06-01T13:03:41.336+08:00[Asia/Shanghai]","0.0","101.14"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-06-01T13:05:23.151+08:00[Asia/Shanghai]","0.0","106.86"
"Review AP entries","Edit voucher entries delete a line","SUCCESS","2023-06-01T13:08:23.178+08:00[Asia/Shanghai]","0.0","290.91"
"Review AP entries","Clear employee field for GL distribution and voucher entries","SUCCESS","2023-06-01T13:17:46.319+08:00[Asia/Shanghai]","0.0","154.94"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-06-01T13:20:21.91+08:00[Asia/Shanghai]","0.0","115.92"
"Review AP entries","Edit AP entries","SUCCESS","2023-06-01T13:25:15.156+08:00[Asia/Shanghai]","0.0","142.88"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-06-01T13:27:38.7+08:00[Asia/Shanghai]","0.0","139.85"
"Review AP entries","Search payment","SUCCESS","2023-06-01T13:29:59.206+08:00[Asia/Shanghai]","0.0","35.31"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-06-01T13:32:04.136+08:00[Asia/Shanghai]","0.0","238.98"
"Review AP entries","Print payment form","SUCCESS","2023-06-01T13:36:03.784+08:00[Asia/Shanghai]","0.0","76.11"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2023-06-01T13:37:20.549+08:00[Asia/Shanghai]","0.0","212.36"
"Review AP entries","Payment information","SUCCESS","2023-06-01T13:40:53.574+08:00[Asia/Shanghai]","0.0","91.9"
