"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Search a bank account","FAILURE","2023-06-01T12:15:12.746+08:00[Asia/Shanghai]","0.0","35.11"
"Pre registration","Pre logging multi docs","FAILURE","2023-06-01T12:55:35.677+08:00[Asia/Shanghai]","0.0","122.85"
"Supplier creation","Search a supplier","FAILURE","2023-06-01T14:00:00.061+08:00[Asia/Shanghai]","0.0","48.85"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2023-06-01T14:00:49.573+08:00[Asia/Shanghai]","0.0","44.29"
"Unbilled PO receipts","Matching receipt","FAILURE","2023-06-01T14:04:27.989+08:00[Asia/Shanghai]","0.0","54.05"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-06-01T14:05:22.691+08:00[Asia/Shanghai]","0.0","51.04"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-06-01T14:06:14.39+08:00[Asia/Shanghai]","0.0","51.74"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2023-06-01T14:08:12.056+08:00[Asia/Shanghai]","0.0","50.7"
"Voucher entries","Release retention full","FAILURE","2023-06-01T14:09:04.141+08:00[Asia/Shanghai]","0.0","50.15"
"General ledger entries","Create general ledger entry using sustainability accounts","FAILURE","2023-06-01T15:21:44.263+08:00[Asia/Shanghai]","0.0","76.86"
