"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","ERROR","2023-06-01T12:09:15.767+08:00[Asia/Shanghai]","0.0","182.58"
"Manage bank account","Edit a bank account","ERROR","2023-06-01T12:12:19.162+08:00[Asia/Shanghai]","0.0","172.89"
"Manage bank account","Manage bank account using GVAGL bank account","ERROR","2023-06-01T12:16:39.432+08:00[Asia/Shanghai]","0.0","168.01"
"Payments","Manual payment partial","ERROR","2023-06-01T12:19:30.476+08:00[Asia/Shanghai]","0.0","265.83"
"Payments","Manual payment with multiple documents","ERROR","2023-06-01T12:23:56.997+08:00[Asia/Shanghai]","0.0","258.82"
"Payments","Application of prepayment full","ERROR","2023-06-01T12:28:16.537+08:00[Asia/Shanghai]","0.0","259.11"
"Payments","Manual payment with negative amount","ERROR","2023-06-01T12:32:36.343+08:00[Asia/Shanghai]","0.0","240.67"
"Payments","Manual payment with zero payments","ERROR","2023-06-01T12:36:37.707+08:00[Asia/Shanghai]","0.0","499.23"
"Payments","Manual payment full","ERROR","2023-06-01T12:44:57.693+08:00[Asia/Shanghai]","0.0","245.75"
"Payments","Application of prepayment partial","ERROR","2023-06-01T12:49:04.102+08:00[Asia/Shanghai]","0.0","223.45"
"Redistribution","Voucher match with tolerance","ERROR","2023-06-01T13:07:10.669+08:00[Asia/Shanghai]","0.0","70.99"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2023-06-01T13:13:14.75+08:00[Asia/Shanghai]","0.0","270.91"
"Review AP entries","Create voucher entry and edit","ERROR","2023-06-01T13:22:18.487+08:00[Asia/Shanghai]","0.0","176.0"
"Review AP entries","Reversal of unposted voucher match","ERROR","2023-06-01T13:30:35.178+08:00[Asia/Shanghai]","0.0","88.31"
"Review AP entries","Create voucher entry and test filter selection","ERROR","2023-06-01T13:44:42.622+08:00[Asia/Shanghai]","0.0","470.33"
"Review AP entries","Create voucher entry review and delete","ERROR","2023-06-01T13:52:33.608+08:00[Asia/Shanghai]","0.0","155.09"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-06-01T14:12:06.633+08:00[Asia/Shanghai]","0.0","57.19"
"Voucher entries","Checking line reference place holder","ERROR","2023-06-01T14:16:01.436+08:00[Asia/Shanghai]","0.0","283.53"
"Voucher entries","Search and post PV","ERROR","2023-06-01T14:20:45.602+08:00[Asia/Shanghai]","0.0","49.52"
"Voucher entries","Voucher match with tax","ERROR","2023-06-01T14:24:14.701+08:00[Asia/Shanghai]","0.0","54.3"
"Voucher entries","Partial voucher match","ERROR","2023-06-01T14:25:09.66+08:00[Asia/Shanghai]","0.0","50.69"
"Voucher entries","Voucher match with retention","ERROR","2023-06-01T14:26:01.008+08:00[Asia/Shanghai]","0.0","52.97"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-06-01T14:26:55.021+08:00[Asia/Shanghai]","0.0","104.81"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-06-01T14:28:40.493+08:00[Asia/Shanghai]","0.0","57.88"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-06-01T14:29:39.03+08:00[Asia/Shanghai]","0.0","53.41"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-06-01T14:35:28.301+08:00[Asia/Shanghai]","0.0","53.5"
"Voucher entries","Voucher entry proceed to payment","ERROR","2023-06-01T14:37:31.105+08:00[Asia/Shanghai]","0.0","272.22"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-06-01T14:42:03.985+08:00[Asia/Shanghai]","0.0","54.23"
"Voucher entries","Partial voucher match with retention","ERROR","2023-06-01T14:42:58.872+08:00[Asia/Shanghai]","0.0","90.08"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-06-01T14:44:29.615+08:00[Asia/Shanghai]","0.0","53.18"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-06-01T14:51:48.455+08:00[Asia/Shanghai]","0.0","41.26"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-06-01T14:52:30.374+08:00[Asia/Shanghai]","0.0","92.36"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-06-01T14:54:03.406+08:00[Asia/Shanghai]","0.0","51.6"
"Voucher entries","Simple voucher match","ERROR","2023-06-01T14:54:55.664+08:00[Asia/Shanghai]","0.0","48.51"
"Voucher entries","Release retention partial","ERROR","2023-06-01T14:55:44.837+08:00[Asia/Shanghai]","0.0","123.78"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-06-01T14:57:49.307+08:00[Asia/Shanghai]","0.0","50.61"
"Voucher entries","Voucher matching","ERROR","2023-06-01T15:01:10.528+08:00[Asia/Shanghai]","0.0","55.33"
"Voucher entries","Voucher entry export CSV file","ERROR","2023-06-01T15:02:06.521+08:00[Asia/Shanghai]","0.0","238.67"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-06-01T15:11:11.996+08:00[Asia/Shanghai]","0.0","53.49"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-06-01T15:14:16.05+08:00[Asia/Shanghai]","0.0","41.96"
