"Story","Title","Result","Date","Stability","Duration (s)"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-06-05T16:29:21.575+08:00[Asia/Shanghai]","0.0","54.7"
"Voucher entries","Search and post PV","ERROR","2023-06-05T16:36:33.491+08:00[Asia/Shanghai]","0.0","57.35"
"Voucher entries","Voucher match with tax","ERROR","2023-06-05T16:40:09.174+08:00[Asia/Shanghai]","0.0","56.56"
"Voucher entries","Partial voucher match","ERROR","2023-06-05T16:41:06.383+08:00[Asia/Shanghai]","0.0","57.44"
"Voucher entries","Voucher match with retention","ERROR","2023-06-05T16:42:04.478+08:00[Asia/Shanghai]","0.0","52.31"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-06-05T16:42:57.812+08:00[Asia/Shanghai]","0.0","104.68"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-06-05T16:44:43.138+08:00[Asia/Shanghai]","0.0","51.17"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-06-05T16:45:34.974+08:00[Asia/Shanghai]","0.0","48.0"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-06-05T16:51:24.196+08:00[Asia/Shanghai]","0.0","51.27"
"Voucher entries","Voucher entry proceed to payment","ERROR","2023-06-05T16:53:27.421+08:00[Asia/Shanghai]","0.0","264.58"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-06-05T16:57:52.668+08:00[Asia/Shanghai]","0.0","18.18"
"Voucher entries","Partial voucher match with retention","ERROR","2023-06-05T16:58:11.494+08:00[Asia/Shanghai]","0.0","95.58"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-06-05T16:59:47.721+08:00[Asia/Shanghai]","0.0","8.79"
"Voucher entries","Create voucher entry using sustainability accounts","ERROR","2023-06-05T16:59:57.16+08:00[Asia/Shanghai]","0.0","17.91"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-06-05T17:00:15.704+08:00[Asia/Shanghai]","0.0","57.13"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-06-05T17:01:13.479+08:00[Asia/Shanghai]","0.0","104.16"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-06-05T17:02:58.294+08:00[Asia/Shanghai]","0.0","54.18"
"Voucher entries","Simple voucher match","ERROR","2023-06-05T17:03:53.159+08:00[Asia/Shanghai]","0.0","41.74"
"Voucher entries","Release retention partial","ERROR","2023-06-05T17:04:35.567+08:00[Asia/Shanghai]","0.0","125.39"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-06-05T17:06:41.612+08:00[Asia/Shanghai]","0.0","50.92"
"Voucher entries","Voucher matching","ERROR","2023-06-05T17:10:01.095+08:00[Asia/Shanghai]","0.0","53.86"
"Voucher entries","Voucher entry export CSV file","ERROR","2023-06-05T17:10:55.615+08:00[Asia/Shanghai]","0.0","237.04"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-06-05T17:19:49.456+08:00[Asia/Shanghai]","0.0","52.11"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-06-05T17:22:55.191+08:00[Asia/Shanghai]","0.0","52.81"
