"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Edit voucher entries delete a line","ERROR","2024-08-22T12:37:01.724+08:00[Asia/Shanghai]","0.0","207.47"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2024-08-22T12:40:29.971+08:00[Asia/Shanghai]","0.0","181.53"
"Review AP entries","Clear employee field for GL distribution and voucher entries","ERROR","2024-08-22T12:43:32.302+08:00[Asia/Shanghai]","0.0","136.14"
"Review AP entries","Create voucher entry and edit","ERROR","2024-08-22T12:47:40.789+08:00[Asia/Shanghai]","0.0","141.29"
"Review AP entries","Edit AP entries","ERROR","2024-08-22T12:50:02.869+08:00[Asia/Shanghai]","0.0","148.32"
"Review AP entries","Reversal of unposted voucher match","ERROR","2024-08-22T12:55:11.198+08:00[Asia/Shanghai]","0.0","105.53"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-08-22T12:56:57.506+08:00[Asia/Shanghai]","0.0","117.7"
"Review AP entries","Print payment form","FAILURE","2024-08-22T12:58:55.982+08:00[Asia/Shanghai]","0.0","72.09"
"Review AP entries","Edit voucher entry line account number","ERROR","2024-08-22T13:00:08.812+08:00[Asia/Shanghai]","0.0","201.83"
"Review AP entries","Payment information","ERROR","2024-08-22T13:03:31.434+08:00[Asia/Shanghai]","0.0","94.3"
"Review AP entries","Create voucher entry review and delete","ERROR","2024-08-22T13:10:43.616+08:00[Asia/Shanghai]","0.0","138.32"
