"Story","Title","Result","Date","Stability","Duration (s)"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-08-22T12:22:21.115+08:00[Asia/Shanghai]","0.0","135.91"
"Pre registration","Pre logging","SUCCESS","2024-08-22T12:26:55.343+08:00[Asia/Shanghai]","0.0","94.33"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2024-08-22T12:28:30.51+08:00[Asia/Shanghai]","0.0","98.22"
"Pre registration","Pre logging simple","SUCCESS","2024-08-22T12:30:09.516+08:00[Asia/Shanghai]","0.0","62.9"
"Pre registration","Pre logging with tax rate","SUCCESS","2024-08-22T12:31:13.14+08:00[Asia/Shanghai]","0.0","102.28"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2024-08-22T12:33:40.13+08:00[Asia/Shanghai]","0.0","98.78"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2024-08-22T12:45:49.217+08:00[Asia/Shanghai]","0.0","110.86"
"Review AP entries","Review voucher AP entries","SUCCESS","2024-08-22T12:52:32.003+08:00[Asia/Shanghai]","0.0","124.78"
"Review AP entries","Search payment","SUCCESS","2024-08-22T12:54:37.563+08:00[Asia/Shanghai]","0.0","32.86"
"Review AP entries","Delete voucher AP entry","SUCCESS","2024-08-22T13:05:06.531+08:00[Asia/Shanghai]","0.0","133.1"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2024-08-22T13:07:20.418+08:00[Asia/Shanghai]","0.0","202.44"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-08-22T13:17:04.198+08:00[Asia/Shanghai]","0.0","103.8"
"Unbilled PO receipts","Unbilled POCUPR simple","SUCCESS","2024-08-22T13:22:29.416+08:00[Asia/Shanghai]","0.0","86.21"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2024-08-22T13:24:42.496+08:00[Asia/Shanghai]","0.0","124.42"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-08-22T13:27:40.109+08:00[Asia/Shanghai]","0.0","171.45"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-08-22T13:30:32.331+08:00[Asia/Shanghai]","0.0","193.15"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-08-22T13:34:34.81+08:00[Asia/Shanghai]","0.0","163.99"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-08-22T13:43:12.359+08:00[Asia/Shanghai]","0.0","289.43"
"Voucher entries","Simple prepayment","SUCCESS","2024-08-22T13:48:57.323+08:00[Asia/Shanghai]","0.0","69.21"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-08-22T14:05:40.032+08:00[Asia/Shanghai]","0.0","148.9"
"Voucher entries","Creating voucher entry","SUCCESS","2024-08-22T14:12:58.527+08:00[Asia/Shanghai]","0.0","137.69"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-08-22T14:17:21.972+08:00[Asia/Shanghai]","0.0","156.29"
