"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","FAILURE","2024-08-22T11:55:31.311+08:00[Asia/Shanghai]","0.0","39.74"
"Manage bank account","Edit a bank account","FAILURE","2024-08-22T11:56:12.059+08:00[Asia/Shanghai]","0.0","52.06"
"Manage bank account","Search a bank account","FAILURE","2024-08-22T11:57:04.963+08:00[Asia/Shanghai]","0.0","42.59"
"Manage bank account","Activate a bank account","FAILURE","2024-08-22T11:57:48.458+08:00[Asia/Shanghai]","0.0","51.43"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-08-22T11:58:40.658+08:00[Asia/Shanghai]","0.0","43.27"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-08-22T12:56:57.506+08:00[Asia/Shanghai]","0.0","117.7"
"Review AP entries","Print payment form","FAILURE","2024-08-22T12:58:55.982+08:00[Asia/Shanghai]","0.0","72.09"
"Supplier creation","View a supplier","FAILURE","2024-08-22T13:13:06.822+08:00[Asia/Shanghai]","0.0","36.97"
"Supplier creation","Edit a supplier","FAILURE","2024-08-22T13:13:44.551+08:00[Asia/Shanghai]","0.0","38.21"
"Supplier creation","Payment terms update","FAILURE","2024-08-22T13:14:23.526+08:00[Asia/Shanghai]","0.0","38.39"
"Supplier creation","Search a supplier","FAILURE","2024-08-22T13:15:02.655+08:00[Asia/Shanghai]","0.0","38.36"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2024-08-22T13:15:41.795+08:00[Asia/Shanghai]","0.0","39.61"
"Supplier creation","Supplier and supplier master creation","FAILURE","2024-08-22T13:16:22.258+08:00[Asia/Shanghai]","0.0","40.83"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-08-22T13:18:48.742+08:00[Asia/Shanghai]","0.0","55.87"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-08-22T13:19:45.383+08:00[Asia/Shanghai]","0.0","57.39"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-08-22T13:20:43.562+08:00[Asia/Shanghai]","0.0","50.05"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-08-22T13:21:34.382+08:00[Asia/Shanghai]","0.0","54.27"
"Voucher entries","Release retention full","FAILURE","2024-08-22T13:23:56.889+08:00[Asia/Shanghai]","0.0","44.85"
"Voucher entries","Release retention partial","FAILURE","2024-08-22T14:03:58.1+08:00[Asia/Shanghai]","0.0","50.17"
"Voucher entries","Release retention adding a line","FAILURE","2024-08-22T14:15:17.073+08:00[Asia/Shanghai]","0.0","57.1"
