"Story","Title","Result","Date","Stability","Duration (s)"
"Annual statistical budget","Create annual statistical entry","ERROR","2024-08-22T14:22:06.554+08:00[Asia/Shanghai]","0.0","170.65"
"Batch posting","Batch posting voiding process","ERROR","2024-08-22T14:24:58.252+08:00[Asia/Shanghai]","0.0","72.72"
"Batch posting","Batch posting general ledger entry","ERROR","2024-08-22T14:26:11.758+08:00[Asia/Shanghai]","0.0","81.26"
"General ledger entries","Create general ledger entry using sustainability accounts","ERROR","2024-08-22T14:27:34.137+08:00[Asia/Shanghai]","0.0","175.17"
"General ledger entries","Create general ledger entry","ERROR","2024-08-22T14:30:30.329+08:00[Asia/Shanghai]","0.0","92.72"
"Inquiry and reports","Order inquiry and update","FAILURE","2024-08-22T14:32:04.675+08:00[Asia/Shanghai]","0.0","45.31"
"Internal transfer","Create internal transfer entry","ERROR","2024-08-22T14:32:51.163+08:00[Asia/Shanghai]","0.0","174.71"
"Monthly statistical entries","Create monthly statistical entry","ERROR","2024-08-22T14:35:48.283+08:00[Asia/Shanghai]","0.0","173.24"
"Salary advance","Create salary advance entry","ERROR","2024-08-22T14:38:43.22+08:00[Asia/Shanghai]","0.0","65.07"
"Working advance","Create working advance entry","ERROR","2024-08-22T14:39:49.309+08:00[Asia/Shanghai]","0.0","66.59"
