"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2024-08-22T11:54:45.014+08:00[Asia/Shanghai]","0.0","42.92"
"Manage bank account","Add a bank account","FAILURE","2024-08-22T11:55:31.311+08:00[Asia/Shanghai]","0.0","39.74"
"Manage bank account","Edit a bank account","FAILURE","2024-08-22T11:56:12.059+08:00[Asia/Shanghai]","0.0","52.06"
"Manage bank account","Search a bank account","FAILURE","2024-08-22T11:57:04.963+08:00[Asia/Shanghai]","0.0","42.59"
"Manage bank account","Activate a bank account","FAILURE","2024-08-22T11:57:48.458+08:00[Asia/Shanghai]","0.0","51.43"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-08-22T11:58:40.658+08:00[Asia/Shanghai]","0.0","43.27"
"Payments","Manual payment partial","ERROR","2024-08-22T11:59:25.429+08:00[Asia/Shanghai]","0.0","175.14"
"Payments","Manual payment with multiple documents","ERROR","2024-08-22T12:02:21.399+08:00[Asia/Shanghai]","0.0","267.9"
"Payments","Application of prepayment full","ERROR","2024-08-22T12:06:50.257+08:00[Asia/Shanghai]","0.0","117.16"
"Payments","Manual payment with negative amount","ERROR","2024-08-22T12:08:48.163+08:00[Asia/Shanghai]","0.0","205.91"
"Payments","Manual payment with zero payments","ERROR","2024-08-22T12:12:14.863+08:00[Asia/Shanghai]","0.0","332.01"
"Payments","Manual payment full","ERROR","2024-08-22T12:17:47.792+08:00[Asia/Shanghai]","0.0","186.01"
"Payments","Application of prepayment partial","ERROR","2024-08-22T12:20:54.696+08:00[Asia/Shanghai]","0.0","82.63"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-08-22T12:22:21.115+08:00[Asia/Shanghai]","0.0","135.91"
"Pre registration","Pre logging multi docs","ERROR","2024-08-22T12:24:37.812+08:00[Asia/Shanghai]","0.0","136.76"
"Pre registration","Pre logging","SUCCESS","2024-08-22T12:26:55.343+08:00[Asia/Shanghai]","0.0","94.33"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2024-08-22T12:28:30.51+08:00[Asia/Shanghai]","0.0","98.22"
"Pre registration","Pre logging simple","SUCCESS","2024-08-22T12:30:09.516+08:00[Asia/Shanghai]","0.0","62.9"
"Pre registration","Pre logging with tax rate","SUCCESS","2024-08-22T12:31:13.14+08:00[Asia/Shanghai]","0.0","102.28"
"Redistribution","Pre logging GL distribution current year","ERROR","2024-08-22T12:32:57.388+08:00[Asia/Shanghai]","0.0","41.97"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2024-08-22T12:33:40.13+08:00[Asia/Shanghai]","0.0","98.78"
"Redistribution","Voucher match with tolerance","ERROR","2024-08-22T12:35:19.672+08:00[Asia/Shanghai]","0.0","100.65"
"Review AP entries","Edit voucher entries delete a line","ERROR","2024-08-22T12:37:01.724+08:00[Asia/Shanghai]","0.0","207.47"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2024-08-22T12:40:29.971+08:00[Asia/Shanghai]","0.0","181.53"
"Review AP entries","Clear employee field for GL distribution and voucher entries","ERROR","2024-08-22T12:43:32.302+08:00[Asia/Shanghai]","0.0","136.14"
