"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","FAILURE","2024-06-14T10:09:30.048+08:00[Asia/Shanghai]","0.0","43.25"
"Manage bank account","Edit a bank account","FAILURE","2024-06-14T10:10:14.075+08:00[Asia/Shanghai]","0.0","46.08"
"Manage bank account","Search a bank account","FAILURE","2024-06-14T10:11:00.902+08:00[Asia/Shanghai]","0.0","43.58"
"Manage bank account","Activate a bank account","FAILURE","2024-06-14T10:11:45.183+08:00[Asia/Shanghai]","0.0","43.44"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-06-14T10:12:29.321+08:00[Asia/Shanghai]","0.0","36.23"
"Payments","Manual payment with multiple documents","ERROR","2024-06-14T10:16:33.678+08:00[Asia/Shanghai]","0.0","246.19"
"Payments","Application of prepayment full","ERROR","2024-06-14T10:20:40.53+08:00[Asia/Shanghai]","0.0","140.99"
"Payments","Manual payment with negative amount","ERROR","2024-06-14T10:23:02.234+08:00[Asia/Shanghai]","0.0","216.89"
"Payments","Manual payment with zero payments","ERROR","2024-06-14T10:26:39.831+08:00[Asia/Shanghai]","0.0","403.48"
"Payments","Application of prepayment partial","ERROR","2024-06-14T10:37:00.432+08:00[Asia/Shanghai]","0.0","82.42"
"Pre registration","Pre logging multi docs","ERROR","2024-06-14T10:41:01.101+08:00[Asia/Shanghai]","0.0","130.17"
"Redistribution","Pre logging GL distribution current year","ERROR","2024-06-14T10:48:57.939+08:00[Asia/Shanghai]","0.0","43.95"
"Redistribution","Voucher match with tolerance","ERROR","2024-06-14T10:51:21.631+08:00[Asia/Shanghai]","0.0","105.87"
"Review AP entries","Edit voucher entries delete a line","ERROR","2024-06-14T10:53:08.765+08:00[Asia/Shanghai]","0.0","203.15"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2024-06-14T10:56:32.72+08:00[Asia/Shanghai]","0.0","249.24"
"Review AP entries","Clear employee field for GL distribution and voucher entries","ERROR","2024-06-14T11:00:42.725+08:00[Asia/Shanghai]","0.0","137.52"
"Review AP entries","Create voucher entry and edit","ERROR","2024-06-14T11:04:59.975+08:00[Asia/Shanghai]","0.0","146.68"
"Review AP entries","Edit AP entries","ERROR","2024-06-14T11:07:27.37+08:00[Asia/Shanghai]","0.0","147.04"
"Review AP entries","Reversal of unposted voucher match","ERROR","2024-06-14T11:12:46.93+08:00[Asia/Shanghai]","0.0","103.36"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-06-14T11:14:30.995+08:00[Asia/Shanghai]","0.0","121.5"
