"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2023-06-27T15:32:10.614+08:00[Asia/Shanghai]","0.0","47.48"
"Manage bank account","Add a bank account","ERROR","2023-06-27T15:33:00.972+08:00[Asia/Shanghai]","0.0","172.02"
"Manage bank account","Edit a bank account","ERROR","2023-06-27T15:35:53.745+08:00[Asia/Shanghai]","0.0","169.06"
"Manage bank account","Search a bank account","FAILURE","2023-06-27T15:38:43.465+08:00[Asia/Shanghai]","0.0","36.46"
"Manage bank account","Activate a bank account","SUCCESS","2023-06-27T15:39:20.589+08:00[Asia/Shanghai]","0.0","46.29"
"Manage bank account","Manage bank account using GVAGL bank account","ERROR","2023-06-27T15:40:07.559+08:00[Asia/Shanghai]","0.0","168.97"
"Payments","Create voucher entry and manual payment","IGNORED","2023-06-27T15:42:58.363+08:00[Asia/Shanghai]","0.0","0.29"
"Payments","Manual payment partial","ERROR","2023-06-27T15:42:58.737+08:00[Asia/Shanghai]","0.0","250.32"
"Payments","Manual payment with multiple documents","ERROR","2023-06-27T15:47:09.716+08:00[Asia/Shanghai]","0.0","245.24"
"Payments","Application of prepayment full","ERROR","2023-06-27T15:51:15.607+08:00[Asia/Shanghai]","0.0","214.27"
"Payments","Manual payment with negative amount","ERROR","2023-06-27T15:54:50.546+08:00[Asia/Shanghai]","0.0","243.2"
"Payments","Manual payment with zero payments","ERROR","2023-06-27T15:58:54.411+08:00[Asia/Shanghai]","0.0","2.72"
"Payments","Manual payment full","ERROR","2023-06-27T15:58:57.784+08:00[Asia/Shanghai]","0.0","2.33"
"Payments","Application of prepayment partial","ERROR","2023-06-27T15:59:00.766+08:00[Asia/Shanghai]","0.0","3.25"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-06-27T15:59:09.913+08:00[Asia/Shanghai]","0.0","184.9"
"Pre registration","Pre logging multi docs","SUCCESS","2023-06-27T16:02:15.478+08:00[Asia/Shanghai]","0.0","198.85"
"Pre registration","Pre logging","SUCCESS","2023-06-27T16:05:34.983+08:00[Asia/Shanghai]","0.0","95.91"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-06-27T16:07:11.555+08:00[Asia/Shanghai]","0.0","104.83"
"Pre registration","Pre logging simple","SUCCESS","2023-06-27T16:08:57.056+08:00[Asia/Shanghai]","0.0","63.67"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-06-27T16:10:01.402+08:00[Asia/Shanghai]","0.0","104.26"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-06-27T16:11:48.867+08:00[Asia/Shanghai]","0.0","116.14"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-06-27T16:13:45.681+08:00[Asia/Shanghai]","0.0","106.66"
