"Story","Title","Result","Date","Stability","Duration (s)"
"Annual statistical budget","Create annual statistical entry","ERROR","2024-08-21T10:33:55.786+08:00[Asia/Shanghai]","0.0","152.88"
"Batch posting","Batch posting voiding process","ERROR","2024-08-21T10:36:29.53+08:00[Asia/Shanghai]","0.0","70.99"
"Batch posting","Batch posting general ledger entry","ERROR","2024-08-21T10:37:41.316+08:00[Asia/Shanghai]","0.0","66.86"
"General ledger entries","Create general ledger entry using sustainability accounts","ERROR","2024-08-21T10:38:49.203+08:00[Asia/Shanghai]","0.0","174.23"
"General ledger entries","Create general ledger entry","ERROR","2024-08-21T10:41:44.225+08:00[Asia/Shanghai]","0.0","80.78"
"Inquiry and reports","Order inquiry and update","FAILURE","2024-08-21T10:43:06.178+08:00[Asia/Shanghai]","0.0","40.45"
"Internal transfer","Create internal transfer entry","ERROR","2024-08-21T10:43:47.524+08:00[Asia/Shanghai]","0.0","158.3"
"Monthly statistical entries","Create monthly statistical entry","ERROR","2024-08-21T10:46:26.706+08:00[Asia/Shanghai]","0.0","158.13"
"Salary advance","Create salary advance entry","ERROR","2024-08-21T10:49:05.722+08:00[Asia/Shanghai]","0.0","60.11"
"Working advance","Create working advance entry","ERROR","2024-08-21T10:50:06.681+08:00[Asia/Shanghai]","0.0","57.01"
