"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Edit a bank account","FAILURE","2024-05-28T09:57:51.901+08:00[Asia/Shanghai]","0.0","38.02"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-05-28T09:59:50.059+08:00[Asia/Shanghai]","0.0","45.13"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-05-28T10:58:16.021+08:00[Asia/Shanghai]","0.0","118.67"
"Supplier creation","Edit a supplier","FAILURE","2024-05-28T11:14:49.423+08:00[Asia/Shanghai]","0.0","52.32"
"Supplier creation","Payment terms update","FAILURE","2024-05-28T11:15:42.44+08:00[Asia/Shanghai]","0.0","46.1"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-05-28T11:20:53.656+08:00[Asia/Shanghai]","0.0","53.86"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-05-28T11:21:48.224+08:00[Asia/Shanghai]","0.0","48.56"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-05-28T11:22:37.481+08:00[Asia/Shanghai]","0.0","48.06"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-05-28T11:23:26.224+08:00[Asia/Shanghai]","0.0","53.63"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2024-05-28T11:24:20.552+08:00[Asia/Shanghai]","0.0","40.2"
"Voucher entries","Release retention full","FAILURE","2024-05-28T11:25:01.831+08:00[Asia/Shanghai]","0.0","48.77"
"Voucher entries","Voucher entry export CSV file","FAILURE","2024-05-28T12:12:44.91+08:00[Asia/Shanghai]","0.0","169.31"
"Inquiry and reports","Order inquiry and update","FAILURE","2024-05-28T12:35:29.205+08:00[Asia/Shanghai]","0.0","45.7"
