"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Search a bank account","FAILURE","2023-07-10T12:47:53.415+08:00[Asia/Shanghai]","0.0","39.23"
"Payments","Application of prepayment full","FAILURE","2023-07-10T12:59:06.926+08:00[Asia/Shanghai]","0.0","426.94"
"Payments","Application of prepayment partial","FAILURE","2023-07-10T13:21:15.7+08:00[Asia/Shanghai]","0.0","393.37"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2023-07-10T14:33:57.123+08:00[Asia/Shanghai]","0.0","42.6"
"Unbilled PO receipts","Matching receipt","FAILURE","2023-07-10T14:37:31.099+08:00[Asia/Shanghai]","0.0","55.3"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-07-10T14:38:27.065+08:00[Asia/Shanghai]","0.0","54.19"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-07-10T14:39:21.926+08:00[Asia/Shanghai]","0.0","53.89"
"Voucher entries","Release retention full","FAILURE","2023-07-10T14:42:35.78+08:00[Asia/Shanghai]","0.0","54.09"
"Voucher entries","Voucher entry export CSV file","FAILURE","2023-07-10T15:44:15.336+08:00[Asia/Shanghai]","0.0","163.27"
"Batch posting","Batch posting voiding process","FAILURE","2023-07-10T15:59:08.319+08:00[Asia/Shanghai]","0.0","145.57"
"General ledger entries","Create general ledger entry using sustainability accounts","FAILURE","2023-07-10T16:03:33.917+08:00[Asia/Shanghai]","0.0","70.74"
