"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","FAILURE","2024-07-04T15:24:09.356+08:00[Asia/Shanghai]","0.0","44.86"
"Manage bank account","Edit a bank account","FAILURE","2024-07-04T15:24:55.135+08:00[Asia/Shanghai]","0.0","41.87"
"Manage bank account","Search a bank account","FAILURE","2024-07-04T15:25:37.824+08:00[Asia/Shanghai]","0.0","48.51"
"Manage bank account","Activate a bank account","FAILURE","2024-07-04T15:26:27.131+08:00[Asia/Shanghai]","0.0","51.77"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-07-04T15:27:19.655+08:00[Asia/Shanghai]","0.0","39.12"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-07-04T16:29:19.094+08:00[Asia/Shanghai]","0.0","118.71"
"Review AP entries","Print payment form","FAILURE","2024-07-04T16:31:18.552+08:00[Asia/Shanghai]","0.0","79.54"
"Supplier creation","View a supplier","FAILURE","2024-07-04T16:45:32.764+08:00[Asia/Shanghai]","0.0","40.04"
"Supplier creation","Edit a supplier","FAILURE","2024-07-04T16:46:13.575+08:00[Asia/Shanghai]","0.0","37.66"
"Supplier creation","Payment terms update","FAILURE","2024-07-04T16:46:52.001+08:00[Asia/Shanghai]","0.0","33.11"
"Supplier creation","Search a supplier","FAILURE","2024-07-04T16:47:25.826+08:00[Asia/Shanghai]","0.0","42.98"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2024-07-04T16:48:09.549+08:00[Asia/Shanghai]","0.0","37.52"
"Supplier creation","Supplier and supplier master creation","FAILURE","2024-07-04T16:48:47.85+08:00[Asia/Shanghai]","0.0","41.19"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-07-04T16:50:57.07+08:00[Asia/Shanghai]","0.0","49.83"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-07-04T16:51:47.624+08:00[Asia/Shanghai]","0.0","56.02"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-07-04T16:52:44.374+08:00[Asia/Shanghai]","0.0","52.58"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-07-04T16:53:37.69+08:00[Asia/Shanghai]","0.0","52.88"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2024-07-04T16:54:31.307+08:00[Asia/Shanghai]","0.0","38.88"
"Voucher entries","Release retention full","FAILURE","2024-07-04T16:55:11.393+08:00[Asia/Shanghai]","0.0","51.59"
"Voucher entries","Release retention partial","FAILURE","2024-07-04T17:35:58.159+08:00[Asia/Shanghai]","0.0","48.53"
"Voucher entries","Voucher entry export CSV file","FAILURE","2024-07-04T17:41:03.498+08:00[Asia/Shanghai]","0.0","152.53"
"Voucher entries","Release retention adding a line","FAILURE","2024-07-04T17:45:33.092+08:00[Asia/Shanghai]","0.0","51.06"
"Inquiry and reports","Order inquiry and update","FAILURE","2024-07-04T18:00:17.2+08:00[Asia/Shanghai]","0.0","43.17"
