"Story","Title","Result","Date","Stability","Duration (s)"
"Payments","Manual payment partial","ERROR","2024-11-20T08:07:32.694+08:00[Asia/Shanghai]","0.0","96.15"
"Payments","Manual payment with multiple documents","ERROR","2024-11-20T08:09:09.949+08:00[Asia/Shanghai]","0.0","288.85"
"Payments","Application of prepayment full","ERROR","2024-11-20T08:13:59.816+08:00[Asia/Shanghai]","0.0","151.85"
"Payments","Manual payment with negative amount","ERROR","2024-11-20T08:16:32.641+08:00[Asia/Shanghai]","0.0","166.5"
"Payments","Manual payment with zero payments","ERROR","2024-11-20T08:19:20.089+08:00[Asia/Shanghai]","0.0","298.9"
"Payments","Manual payment full","ERROR","2024-11-20T08:24:19.992+08:00[Asia/Shanghai]","0.0","76.56"
"Pre registration","Pre logging and gl distribution voucher match","ERROR","2024-11-20T08:27:01.388+08:00[Asia/Shanghai]","0.0","336.72"
"Pre registration","Pre logging multi docs","ERROR","2024-11-20T08:32:39.21+08:00[Asia/Shanghai]","0.0","190.09"
"Pre registration","Pre logging","ERROR","2024-11-20T08:35:50.239+08:00[Asia/Shanghai]","0.0","334.19"
"Pre registration","Pre logging with tax rate rounded","ERROR","2024-11-20T08:41:25.406+08:00[Asia/Shanghai]","0.0","341.33"
"Pre registration","Pre logging simple","ERROR","2024-11-20T08:47:07.777+08:00[Asia/Shanghai]","0.0","226.06"
"Redistribution","Pre logging GL distribution current year","ERROR","2024-11-20T08:53:35.038+08:00[Asia/Shanghai]","0.0","109.81"
"Redistribution","Voucher match with tolerance","ERROR","2024-11-20T08:57:23.914+08:00[Asia/Shanghai]","0.0","124.41"
"Review AP entries","Edit voucher entries delete a line","ERROR","2024-11-20T08:59:29.863+08:00[Asia/Shanghai]","0.0","167.3"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2024-11-20T09:02:18.104+08:00[Asia/Shanghai]","0.0","163.62"
"Review AP entries","Clear employee field for GL distribution and voucher entries","ERROR","2024-11-20T09:05:02.691+08:00[Asia/Shanghai]","0.0","166.74"
"Review AP entries","Create voucher entry and edit","ERROR","2024-11-20T09:10:48.967+08:00[Asia/Shanghai]","0.0","173.01"
"Review AP entries","Edit AP entries","ERROR","2024-11-20T09:13:42.968+08:00[Asia/Shanghai]","0.0","58.7"
"Review AP entries","Review voucher AP entries","ERROR","2024-11-20T09:14:42.66+08:00[Asia/Shanghai]","0.0","180.07"
"Review AP entries","Reversal of unposted voucher match","ERROR","2024-11-20T09:18:35.812+08:00[Asia/Shanghai]","0.0","175.49"
"Review AP entries","Check edit button for voucher entry and redistribute GL","ERROR","2024-11-20T09:21:32.239+08:00[Asia/Shanghai]","0.0","29.24"
"Review AP entries","Edit voucher entry line account number","ERROR","2024-11-20T09:24:09.114+08:00[Asia/Shanghai]","0.0","223.81"
"Review AP entries","Payment information","ERROR","2024-11-20T09:27:53.885+08:00[Asia/Shanghai]","0.0","90.36"
"Review AP entries","Create voucher entry review and delete","ERROR","2024-11-20T09:37:37.857+08:00[Asia/Shanghai]","0.0","170.18"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2024-11-20T10:00:16.345+08:00[Asia/Shanghai]","0.0","94.07"
"Voucher entries","Checking line reference place holder","ERROR","2024-11-20T10:05:04.466+08:00[Asia/Shanghai]","0.0","178.13"
"Voucher entries","Search and post PV","ERROR","2024-11-20T10:08:03.545+08:00[Asia/Shanghai]","0.0","68.49"
"Voucher entries","Voucher match with tax","ERROR","2024-11-20T10:12:45.047+08:00[Asia/Shanghai]","0.0","79.55"
"Voucher entries","Partial voucher match","ERROR","2024-11-20T10:14:05.557+08:00[Asia/Shanghai]","0.0","71.84"
"Voucher entries","Voucher match with retention","ERROR","2024-11-20T10:15:18.322+08:00[Asia/Shanghai]","0.0","74.51"
"Voucher entries","Voucher entry import CSV file","ERROR","2024-11-20T10:16:33.807+08:00[Asia/Shanghai]","0.0","164.21"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2024-11-20T10:19:18.941+08:00[Asia/Shanghai]","0.0","73.27"
"Voucher entries","Partial voucher match with tax rate","ERROR","2024-11-20T10:20:33.174+08:00[Asia/Shanghai]","0.0","71.49"
"Voucher entries","Voucher entry multi docs","ERROR","2024-11-20T10:21:45.608+08:00[Asia/Shanghai]","0.0","148.77"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2024-11-20T10:24:15.355+08:00[Asia/Shanghai]","0.0","71.3"
"Voucher entries","Voucher entry proceed to payment","ERROR","2024-11-20T10:27:27.361+08:00[Asia/Shanghai]","0.0","215.24"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2024-11-20T10:31:03.537+08:00[Asia/Shanghai]","0.0","70.41"
"Voucher entries","Partial voucher match with retention","ERROR","2024-11-20T10:32:14.907+08:00[Asia/Shanghai]","0.0","70.97"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2024-11-20T10:33:26.818+08:00[Asia/Shanghai]","0.0","67.51"
"Voucher entries","Create voucher entry using sustainability accounts","ERROR","2024-11-20T10:34:35.283+08:00[Asia/Shanghai]","0.0","59.49"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2024-11-20T10:35:35.759+08:00[Asia/Shanghai]","0.0","69.91"
"Voucher entries","Voucher match with retention and tax","ERROR","2024-11-20T10:36:46.685+08:00[Asia/Shanghai]","0.0","65.03"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2024-11-20T10:37:52.673+08:00[Asia/Shanghai]","0.0","67.68"
"Voucher entries","Simple voucher match","ERROR","2024-11-20T10:39:01.303+08:00[Asia/Shanghai]","0.0","72.75"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2024-11-20T10:42:01.016+08:00[Asia/Shanghai]","0.0","87.15"
"Voucher entries","Voucher matching","ERROR","2024-11-20T10:46:25.536+08:00[Asia/Shanghai]","0.0","68.11"
"Voucher entries","Voucher entry export CSV file","ERROR","2024-11-20T10:47:34.594+08:00[Asia/Shanghai]","0.0","172.95"
"Voucher entries","Release retention adding a line","ERROR","2024-11-20T10:52:45.603+08:00[Asia/Shanghai]","0.0","240.47"
"Voucher entries","Voucher match with rounded off tax","ERROR","2024-11-20T10:56:47.017+08:00[Asia/Shanghai]","0.0","130.32"
"Voucher entries","Voucher entry credit memo","ERROR","2024-11-20T10:58:58.263+08:00[Asia/Shanghai]","0.0","172.34"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2024-11-20T11:01:51.662+08:00[Asia/Shanghai]","0.0","74.06"
"Account recon","Refresh accounts","ERROR","2024-11-20T11:03:09.423+08:00[Asia/Shanghai]","0.0","186.93"
"Annual statistical budget","Create annual statistical entry","ERROR","2024-11-20T11:06:17.453+08:00[Asia/Shanghai]","0.0","49.48"
"Batch posting","Batch posting voiding process","ERROR","2024-11-20T11:07:08.026+08:00[Asia/Shanghai]","0.0","90.73"
"Batch posting","Batch posting general ledger entry","ERROR","2024-11-20T11:08:39.802+08:00[Asia/Shanghai]","0.0","65.46"
"General ledger entries","Create general ledger entry using sustainability accounts","ERROR","2024-11-20T11:09:46.461+08:00[Asia/Shanghai]","0.0","201.44"
"General ledger entries","Create general ledger entry","ERROR","2024-11-20T11:13:08.896+08:00[Asia/Shanghai]","0.0","129.13"
