"Story","Title","Result","Date","Stability","Duration (s)"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2024-06-05T18:40:21.149+08:00[Asia/Shanghai]","0.0","121.06"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-06-05T18:43:05.744+08:00[Asia/Shanghai]","0.0","179.33"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-06-05T18:46:05.784+08:00[Asia/Shanghai]","0.0","220.85"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-06-05T18:50:45.357+08:00[Asia/Shanghai]","0.0","160.58"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-06-05T18:59:45.155+08:00[Asia/Shanghai]","0.0","301.41"
"Voucher entries","Simple prepayment","SUCCESS","2024-06-05T19:05:49.779+08:00[Asia/Shanghai]","0.0","79.31"
"Voucher entries","Release retention partial","SUCCESS","2024-06-05T19:21:58.666+08:00[Asia/Shanghai]","0.0","136.81"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-06-05T19:25:00.506+08:00[Asia/Shanghai]","0.0","146.7"
"Voucher entries","Creating voucher entry","SUCCESS","2024-06-05T19:30:46.743+08:00[Asia/Shanghai]","0.0","129.33"
"Voucher entries","Release retention adding a line","SUCCESS","2024-06-05T19:32:56.774+08:00[Asia/Shanghai]","0.0","182.99"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-06-05T19:36:58.156+08:00[Asia/Shanghai]","0.0","131.02"
