"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2024-09-04T10:45:28.5+08:00[Asia/Shanghai]","0.0","99.06"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-09-04T11:16:14.972+08:00[Asia/Shanghai]","0.0","170.91"
"Pre registration","Pre logging","SUCCESS","2024-09-04T11:21:41.865+08:00[Asia/Shanghai]","0.0","98.22"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2024-09-04T11:23:21.082+08:00[Asia/Shanghai]","0.0","118.94"
"Pre registration","Pre logging simple","SUCCESS","2024-09-04T11:25:21.018+08:00[Asia/Shanghai]","0.0","71.32"
"Pre registration","Pre logging with tax rate","SUCCESS","2024-09-04T11:26:33.432+08:00[Asia/Shanghai]","0.0","117.81"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2024-09-04T11:30:02.58+08:00[Asia/Shanghai]","0.0","119.83"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2024-09-04T11:43:26.611+08:00[Asia/Shanghai]","0.0","149.25"
"Review AP entries","Review voucher AP entries","SUCCESS","2024-09-04T11:52:04.974+08:00[Asia/Shanghai]","0.0","167.14"
"Review AP entries","Search payment","SUCCESS","2024-09-04T11:54:53.098+08:00[Asia/Shanghai]","0.0","49.15"
"Review AP entries","Print payment form","SUCCESS","2024-09-04T12:00:16.351+08:00[Asia/Shanghai]","0.0","79.98"
"Review AP entries","Delete voucher AP entry","SUCCESS","2024-09-04T12:07:06.749+08:00[Asia/Shanghai]","0.0","162.46"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2024-09-04T12:09:50.237+08:00[Asia/Shanghai]","0.0","234.48"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-09-04T12:21:13.133+08:00[Asia/Shanghai]","0.0","97.69"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2024-09-04T12:28:47.553+08:00[Asia/Shanghai]","0.0","174.19"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-09-04T12:32:57.173+08:00[Asia/Shanghai]","0.0","189.56"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-09-04T12:36:07.712+08:00[Asia/Shanghai]","0.0","216.26"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-09-04T12:41:08.794+08:00[Asia/Shanghai]","0.0","177.41"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-09-04T12:51:41.736+08:00[Asia/Shanghai]","0.0","312.16"
"Voucher entries","Simple prepayment","SUCCESS","2024-09-04T12:57:49.119+08:00[Asia/Shanghai]","0.0","79.55"
"Voucher entries","Creating voucher entry","SUCCESS","2024-09-04T13:26:49.934+08:00[Asia/Shanghai]","0.0","168.4"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-09-04T13:31:29.766+08:00[Asia/Shanghai]","0.0","161.24"
"Account recon","Refresh accounts","SUCCESS","2024-09-04T13:35:19.912+08:00[Asia/Shanghai]","0.0","63.71"
"Batch posting","Batch posting voiding process","SUCCESS","2024-09-04T13:39:04.908+08:00[Asia/Shanghai]","0.0","166.65"
"Batch posting","Batch posting general ledger entry","SUCCESS","2024-09-04T13:41:52.523+08:00[Asia/Shanghai]","0.0","120.08"
"General ledger entries","Create general ledger entry","SUCCESS","2024-09-04T13:47:00.267+08:00[Asia/Shanghai]","0.0","138.57"
"Salary advance","Create salary advance entry","SUCCESS","2024-09-04T13:55:46.798+08:00[Asia/Shanghai]","0.0","127.98"
"Working advance","Create working advance entry","SUCCESS","2024-09-04T13:57:55.875+08:00[Asia/Shanghai]","0.0","109.09"
