"Story","Title","Result","Date","Stability","Duration (s)"
"Payments","Manual payment partial","SUCCESS","2024-06-10T11:05:59.498+08:00[Asia/Shanghai]","0.0","201.38"
"Payments","Manual payment full","SUCCESS","2024-06-10T11:25:36.999+08:00[Asia/Shanghai]","0.0","214.11"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-06-10T11:30:32.623+08:00[Asia/Shanghai]","0.0","155.67"
"Pre registration","Pre logging","SUCCESS","2024-06-10T11:35:22.39+08:00[Asia/Shanghai]","0.0","96.05"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2024-06-10T11:36:59.135+08:00[Asia/Shanghai]","0.0","97.55"
"Pre registration","Pre logging simple","SUCCESS","2024-06-10T11:38:37.401+08:00[Asia/Shanghai]","0.0","58.38"
"Pre registration","Pre logging with tax rate","SUCCESS","2024-06-10T11:39:36.473+08:00[Asia/Shanghai]","0.0","92.48"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2024-06-10T11:41:57.814+08:00[Asia/Shanghai]","0.0","100.66"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2024-06-10T11:55:21.92+08:00[Asia/Shanghai]","0.0","131.02"
"Review AP entries","Review voucher AP entries","SUCCESS","2024-06-10T12:02:22.564+08:00[Asia/Shanghai]","0.0","135.12"
"Review AP entries","Search payment","SUCCESS","2024-06-10T12:04:38.386+08:00[Asia/Shanghai]","0.0","35.91"
"Review AP entries","Print payment form","SUCCESS","2024-06-10T12:09:04.518+08:00[Asia/Shanghai]","0.0","64.18"
"Review AP entries","Payment information","SUCCESS","2024-06-10T12:13:35.747+08:00[Asia/Shanghai]","0.0","75.33"
"Review AP entries","Delete voucher AP entry","SUCCESS","2024-06-10T12:14:51.785+08:00[Asia/Shanghai]","0.0","132.9"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2024-06-10T12:17:05.415+08:00[Asia/Shanghai]","0.0","208.64"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-06-10T12:27:12.768+08:00[Asia/Shanghai]","0.0","84.51"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2024-06-10T12:33:37.428+08:00[Asia/Shanghai]","0.0","129.71"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-06-10T12:36:44.201+08:00[Asia/Shanghai]","0.0","161.25"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-06-10T12:39:26.182+08:00[Asia/Shanghai]","0.0","189.34"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-06-10T12:43:32.211+08:00[Asia/Shanghai]","0.0","157.42"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-06-10T12:52:22.949+08:00[Asia/Shanghai]","0.0","290.93"
"Voucher entries","Simple prepayment","SUCCESS","2024-06-10T12:58:14.334+08:00[Asia/Shanghai]","0.0","70.04"
"Voucher entries","Release retention partial","SUCCESS","2024-06-10T13:13:59.468+08:00[Asia/Shanghai]","0.0","137.23"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-06-10T13:17:09.175+08:00[Asia/Shanghai]","0.0","146.84"
"Voucher entries","Creating voucher entry","SUCCESS","2024-06-10T13:23:03.568+08:00[Asia/Shanghai]","0.0","120.13"
"Voucher entries","Release retention adding a line","SUCCESS","2024-06-10T13:25:04.398+08:00[Asia/Shanghai]","0.0","184.55"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-06-10T13:29:40.847+08:00[Asia/Shanghai]","0.0","124.01"
