"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2024-03-27T15:34:17.016+08:00[Asia/Shanghai]","0.0","33.86"
"Manage bank account","Add a bank account","SUCCESS","2024-03-27T15:34:56.292+08:00[Asia/Shanghai]","0.0","82.21"
"Manage bank account","Edit a bank account","FAILURE","2024-03-27T15:36:19.284+08:00[Asia/Shanghai]","0.0","35.59"
"Manage bank account","Search a bank account","SUCCESS","2024-03-27T15:36:55.688+08:00[Asia/Shanghai]","0.0","28.6"
"Manage bank account","Activate a bank account","SUCCESS","2024-03-27T15:37:25.018+08:00[Asia/Shanghai]","0.0","42.78"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-03-27T15:38:08.567+08:00[Asia/Shanghai]","0.0","34.25"
"Payments","Manual payment partial","SUCCESS","2024-03-27T15:38:44.927+08:00[Asia/Shanghai]","0.0","192.79"
"Payments","Manual payment with multiple documents","ERROR","2024-03-27T15:41:58.442+08:00[Asia/Shanghai]","0.0","239.94"
"Payments","Application of prepayment full","ERROR","2024-03-27T15:45:59.329+08:00[Asia/Shanghai]","0.0","96.04"
"Payments","Manual payment with negative amount","ERROR","2024-03-27T15:47:36.113+08:00[Asia/Shanghai]","0.0","215.95"
"Payments","Manual payment with zero payments","ERROR","2024-03-27T15:51:12.822+08:00[Asia/Shanghai]","0.0","380.16"
"Payments","Manual payment full","SUCCESS","2024-03-27T15:57:33.683+08:00[Asia/Shanghai]","0.0","202.07"
"Payments","Application of prepayment partial","ERROR","2024-03-27T16:00:56.492+08:00[Asia/Shanghai]","0.0","64.05"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-03-27T16:02:05.926+08:00[Asia/Shanghai]","0.0","137.94"
"Pre registration","Pre logging multi docs","ERROR","2024-03-27T16:04:24.612+08:00[Asia/Shanghai]","0.0","122.82"
"Pre registration","Pre logging","SUCCESS","2024-03-27T16:06:28.184+08:00[Asia/Shanghai]","0.0","91.54"
