"Story","Title","Result","Date","Stability","Duration (s)"
"Voucher entries","Release retention full","FAILURE","2024-03-27T17:04:39.024+08:00[Asia/Shanghai]","0.0","38.15"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2024-03-27T17:07:17.221+08:00[Asia/Shanghai]","0.0","51.1"
"Voucher entries","Search and post PV","ERROR","2024-03-27T17:14:00.358+08:00[Asia/Shanghai]","0.0","45.38"
"Voucher entries","Voucher match with tax","ERROR","2024-03-27T17:17:16.407+08:00[Asia/Shanghai]","0.0","50.43"
"Voucher entries","Partial voucher match","ERROR","2024-03-27T17:18:07.554+08:00[Asia/Shanghai]","0.0","47.25"
"Voucher entries","Voucher match with retention","ERROR","2024-03-27T17:18:55.549+08:00[Asia/Shanghai]","0.0","50.02"
"Voucher entries","Voucher entry import CSV file","ERROR","2024-03-27T17:19:46.295+08:00[Asia/Shanghai]","0.0","92.45"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2024-03-27T17:21:19.429+08:00[Asia/Shanghai]","0.0","41.4"
"Voucher entries","Partial voucher match with tax rate","ERROR","2024-03-27T17:22:01.555+08:00[Asia/Shanghai]","0.0","48.8"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2024-03-27T17:27:39.22+08:00[Asia/Shanghai]","0.0","55.66"
"Voucher entries","Voucher entry proceed to payment","ERROR","2024-03-27T17:29:53.931+08:00[Asia/Shanghai]","0.0","255.88"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2024-03-27T17:34:10.816+08:00[Asia/Shanghai]","0.0","45.8"
"Voucher entries","Partial voucher match with retention","ERROR","2024-03-27T17:34:57.486+08:00[Asia/Shanghai]","0.0","54.28"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2024-03-27T17:35:52.504+08:00[Asia/Shanghai]","0.0","49.27"
"Voucher entries","Create voucher entry using sustainability accounts","ERROR","2024-03-27T17:36:42.531+08:00[Asia/Shanghai]","0.0","230.64"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2024-03-27T17:40:34.069+08:00[Asia/Shanghai]","0.0","45.09"
"Voucher entries","Voucher match with retention and tax","ERROR","2024-03-27T17:41:19.909+08:00[Asia/Shanghai]","0.0","55.73"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2024-03-27T17:42:16.473+08:00[Asia/Shanghai]","0.0","51.63"
"Voucher entries","Simple voucher match","ERROR","2024-03-27T17:43:08.936+08:00[Asia/Shanghai]","0.0","48.59"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2024-03-27T17:46:15.962+08:00[Asia/Shanghai]","0.0","55.11"
"Voucher entries","Voucher matching","ERROR","2024-03-27T17:49:39.121+08:00[Asia/Shanghai]","0.0","46.23"
"Voucher entries","Voucher entry export CSV file","FAILURE","2024-03-27T17:50:26.619+08:00[Asia/Shanghai]","0.0","173.58"
"Voucher entries","Voucher match with rounded off tax","ERROR","2024-03-27T17:58:20.173+08:00[Asia/Shanghai]","0.0","51.72"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2024-03-27T18:01:23.695+08:00[Asia/Shanghai]","0.0","47.34"
