"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Add a bank account","ERROR","2023-07-07T14:40:06.211+08:00[Asia/Shanghai]","0.0","163.14"
"Manage bank account","Edit a bank account","ERROR","2023-07-07T14:42:50.104+08:00[Asia/Shanghai]","0.0","166.24"
"Manage bank account","Search a bank account","FAILURE","2023-07-07T14:45:37.01+08:00[Asia/Shanghai]","0.0","45.85"
"Manage bank account","Manage bank account using GVAGL bank account","ERROR","2023-07-07T14:47:04.44+08:00[Asia/Shanghai]","0.0","170.08"
"Payments","Manual payment with multiple documents","ERROR","2023-07-07T14:53:28.4+08:00[Asia/Shanghai]","0.0","158.74"
"Payments","Application of prepayment full","FAILURE","2023-07-07T14:56:07.827+08:00[Asia/Shanghai]","0.0","389.11"
"Payments","Application of prepayment partial","FAILURE","2023-07-07T15:17:10.844+08:00[Asia/Shanghai]","0.0","368.79"
"Redistribution","Voucher match with tolerance","ERROR","2023-07-07T15:38:23.635+08:00[Asia/Shanghai]","0.0","101.82"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2023-07-07T16:29:52.909+08:00[Asia/Shanghai]","0.0","41.5"
"Unbilled PO receipts","Matching receipt","FAILURE","2023-07-07T16:33:30.962+08:00[Asia/Shanghai]","0.0","46.06"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-07-07T16:34:17.69+08:00[Asia/Shanghai]","0.0","53.28"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-07-07T16:35:11.626+08:00[Asia/Shanghai]","0.0","47.28"
"Voucher entries","Release retention full","FAILURE","2023-07-07T16:38:39.23+08:00[Asia/Shanghai]","0.0","47.03"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-07-07T16:41:41.713+08:00[Asia/Shanghai]","0.0","48.05"
"Voucher entries","Search and post PV","ERROR","2023-07-07T16:48:55.412+08:00[Asia/Shanghai]","0.0","49.22"
"Voucher entries","Voucher match with tax","ERROR","2023-07-07T16:52:30.447+08:00[Asia/Shanghai]","0.0","50.13"
"Voucher entries","Partial voucher match","ERROR","2023-07-07T16:53:21.259+08:00[Asia/Shanghai]","0.0","48.77"
"Voucher entries","Voucher match with retention","ERROR","2023-07-07T16:54:10.68+08:00[Asia/Shanghai]","0.0","47.29"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-07-07T16:54:58.634+08:00[Asia/Shanghai]","0.0","336.65"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-07-07T17:00:35.92+08:00[Asia/Shanghai]","0.0","38.23"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-07-07T17:01:14.817+08:00[Asia/Shanghai]","0.0","54.28"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-07-07T17:07:17.815+08:00[Asia/Shanghai]","0.0","57.26"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-07-07T17:12:44.335+08:00[Asia/Shanghai]","0.0","53.22"
"Voucher entries","Partial voucher match with retention","ERROR","2023-07-07T17:13:38.224+08:00[Asia/Shanghai]","0.0","51.52"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-07-07T17:14:30.385+08:00[Asia/Shanghai]","0.0","50.49"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-07-07T17:21:55.819+08:00[Asia/Shanghai]","0.0","52.1"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-07-07T17:25:34.46+08:00[Asia/Shanghai]","0.0","51.91"
"Voucher entries","Simple voucher match","ERROR","2023-07-07T17:26:27.026+08:00[Asia/Shanghai]","0.0","52.96"
"Voucher entries","Release retention partial","ERROR","2023-07-07T17:27:20.659+08:00[Asia/Shanghai]","0.0","124.38"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-07-07T17:29:25.697+08:00[Asia/Shanghai]","0.0","52.44"
"Voucher entries","Voucher matching","ERROR","2023-07-07T17:32:51.47+08:00[Asia/Shanghai]","0.0","49.34"
"Voucher entries","Voucher entry export CSV file","FAILURE","2023-07-07T17:33:41.474+08:00[Asia/Shanghai]","0.0","160.13"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-07-07T17:41:38.549+08:00[Asia/Shanghai]","0.0","49.84"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-07-07T17:44:40.474+08:00[Asia/Shanghai]","0.0","58.82"
"General ledger entries","Create general ledger entry using sustainability accounts","FAILURE","2023-07-07T17:52:06.94+08:00[Asia/Shanghai]","0.0","70.83"
