"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Search a bank account","FAILURE","2023-05-29T23:01:59.593+08:00[Asia/Shanghai]","0.0","37.84"
"Supplier creation","Search a supplier","FAILURE","2023-05-30T00:42:51.452+08:00[Asia/Shanghai]","0.0","43.46"
"Supplier creation","Validate or deactivate a supplier","FAILURE","2023-05-30T00:43:35.555+08:00[Asia/Shanghai]","0.0","41.12"
"Unbilled PO receipts","Matching receipt","FAILURE","2023-05-30T00:47:18.087+08:00[Asia/Shanghai]","0.0","53.42"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-05-30T00:48:12.176+08:00[Asia/Shanghai]","0.0","54.93"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-05-30T00:49:07.766+08:00[Asia/Shanghai]","0.0","52.61"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2023-05-30T00:50:01.04+08:00[Asia/Shanghai]","0.0","64.2"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2023-05-30T00:51:05.913+08:00[Asia/Shanghai]","0.0","46.71"
"Voucher entries","Release retention full","FAILURE","2023-05-30T00:51:53.893+08:00[Asia/Shanghai]","0.0","47.67"
"General ledger entries","Create general ledger entry using sustainability accounts","FAILURE","2023-05-30T02:09:33.917+08:00[Asia/Shanghai]","0.0","65.46"
