"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2024-05-29T12:35:40.47+08:00[Asia/Shanghai]","0.0","42.87"
"Manage bank account","Add a bank account","SUCCESS","2024-05-29T12:36:26.976+08:00[Asia/Shanghai]","0.0","65.32"
"Manage bank account","Search a bank account","SUCCESS","2024-05-29T12:38:10.474+08:00[Asia/Shanghai]","0.0","36.59"
"Manage bank account","Activate a bank account","SUCCESS","2024-05-29T12:38:47.801+08:00[Asia/Shanghai]","0.0","45.49"
"Payments","Manual payment partial","SUCCESS","2024-05-29T12:40:20.327+08:00[Asia/Shanghai]","0.0","190.74"
"Payments","Manual payment full","SUCCESS","2024-05-29T12:59:50.064+08:00[Asia/Shanghai]","0.0","216.47"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-05-29T13:04:59.659+08:00[Asia/Shanghai]","0.0","146.52"
"Pre registration","Pre logging","SUCCESS","2024-05-29T13:09:39.095+08:00[Asia/Shanghai]","0.0","101.34"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2024-05-29T13:11:21.142+08:00[Asia/Shanghai]","0.0","96.55"
"Pre registration","Pre logging simple","SUCCESS","2024-05-29T13:12:58.378+08:00[Asia/Shanghai]","0.0","63.07"
"Pre registration","Pre logging with tax rate","SUCCESS","2024-05-29T13:14:02.142+08:00[Asia/Shanghai]","0.0","94.54"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2024-05-29T13:16:22.759+08:00[Asia/Shanghai]","0.0","102.56"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2024-05-29T13:29:38.213+08:00[Asia/Shanghai]","0.0","116.72"
"Review AP entries","Review voucher AP entries","SUCCESS","2024-05-29T13:36:15.471+08:00[Asia/Shanghai]","0.0","138.73"
"Review AP entries","Search payment","SUCCESS","2024-05-29T13:38:34.915+08:00[Asia/Shanghai]","0.0","42.2"
"Review AP entries","Print payment form","SUCCESS","2024-05-29T13:43:03.222+08:00[Asia/Shanghai]","0.0","66.75"
"Review AP entries","Payment information","SUCCESS","2024-05-29T13:47:37.506+08:00[Asia/Shanghai]","0.0","81.76"
"Review AP entries","Delete voucher AP entry","SUCCESS","2024-05-29T13:48:59.956+08:00[Asia/Shanghai]","0.0","135.71"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2024-05-29T13:51:16.412+08:00[Asia/Shanghai]","0.0","210.35"
"Supplier creation","View a supplier","SUCCESS","2024-05-29T13:57:14.159+08:00[Asia/Shanghai]","0.0","51.61"
"Supplier creation","Search a supplier","SUCCESS","2024-05-29T13:59:39.847+08:00[Asia/Shanghai]","0.0","50.83"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2024-05-29T14:00:31.385+08:00[Asia/Shanghai]","0.0","65.05"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2024-05-29T14:01:37.173+08:00[Asia/Shanghai]","0.0","83.85"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-05-29T14:03:02.218+08:00[Asia/Shanghai]","0.0","79.64"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2024-05-29T14:09:39.015+08:00[Asia/Shanghai]","0.0","125.58"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-05-29T14:12:48.396+08:00[Asia/Shanghai]","0.0","170.07"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-05-29T14:15:39.166+08:00[Asia/Shanghai]","0.0","179.69"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-05-29T14:19:38.345+08:00[Asia/Shanghai]","0.0","162.78"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-05-29T14:28:43.973+08:00[Asia/Shanghai]","0.0","290.0"
"Voucher entries","Simple prepayment","SUCCESS","2024-05-29T14:34:30.235+08:00[Asia/Shanghai]","0.0","70.29"
"Voucher entries","Release retention partial","SUCCESS","2024-05-29T14:49:55.176+08:00[Asia/Shanghai]","0.0","160.17"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-05-29T14:53:28.162+08:00[Asia/Shanghai]","0.0","146.29"
"Voucher entries","Creating voucher entry","SUCCESS","2024-05-29T14:59:18.625+08:00[Asia/Shanghai]","0.0","119.04"
"Voucher entries","Release retention adding a line","SUCCESS","2024-05-29T15:01:18.36+08:00[Asia/Shanghai]","0.0","178.73"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-05-29T15:05:11.289+08:00[Asia/Shanghai]","0.0","129.44"
"Account recon","Refresh accounts","SUCCESS","2024-05-29T15:08:11.162+08:00[Asia/Shanghai]","0.0","52.75"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2024-05-29T15:09:04.728+08:00[Asia/Shanghai]","0.0","47.63"
"Batch posting","Batch posting voiding process","SUCCESS","2024-05-29T15:09:53.166+08:00[Asia/Shanghai]","0.0","123.89"
"Batch posting","Batch posting general ledger entry","SUCCESS","2024-05-29T15:11:57.807+08:00[Asia/Shanghai]","0.0","115.52"
"General ledger entries","Create general ledger entry","SUCCESS","2024-05-29T15:16:56.571+08:00[Asia/Shanghai]","0.0","106.74"
"Internal transfer","Create internal transfer entry","SUCCESS","2024-05-29T15:19:26.281+08:00[Asia/Shanghai]","0.0","79.63"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2024-05-29T15:20:46.749+08:00[Asia/Shanghai]","0.0","37.37"
"Salary advance","Create salary advance entry","SUCCESS","2024-05-29T15:21:24.913+08:00[Asia/Shanghai]","0.0","87.43"
"Working advance","Create working advance entry","SUCCESS","2024-05-29T15:22:53.171+08:00[Asia/Shanghai]","0.0","90.94"
