"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2024-06-06T09:08:32.69+08:00[Asia/Shanghai]","0.0","53.87"
"Payments","Manual payment partial","SUCCESS","2024-06-06T09:12:44.719+08:00[Asia/Shanghai]","0.0","198.84"
"Payments","Manual payment full","SUCCESS","2024-06-06T09:32:25.357+08:00[Asia/Shanghai]","0.0","214.44"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2024-06-06T09:37:26.878+08:00[Asia/Shanghai]","0.0","151.79"
"Pre registration","Pre logging","SUCCESS","2024-06-06T09:42:33.916+08:00[Asia/Shanghai]","0.0","90.65"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2024-06-06T09:44:05.266+08:00[Asia/Shanghai]","0.0","93.92"
"Pre registration","Pre logging simple","SUCCESS","2024-06-06T09:45:39.869+08:00[Asia/Shanghai]","0.0","64.64"
"Pre registration","Pre logging with tax rate","SUCCESS","2024-06-06T09:46:45.199+08:00[Asia/Shanghai]","0.0","96.13"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2024-06-06T09:49:05.783+08:00[Asia/Shanghai]","0.0","108.29"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2024-06-06T10:02:32.261+08:00[Asia/Shanghai]","0.0","112.74"
"Review AP entries","Review voucher AP entries","SUCCESS","2024-06-06T10:09:14.65+08:00[Asia/Shanghai]","0.0","132.73"
"Review AP entries","Search payment","SUCCESS","2024-06-06T10:11:28.108+08:00[Asia/Shanghai]","0.0","34.42"
"Review AP entries","Print payment form","SUCCESS","2024-06-06T10:15:49.038+08:00[Asia/Shanghai]","0.0","63.64"
"Review AP entries","Payment information","SUCCESS","2024-06-06T10:20:21.19+08:00[Asia/Shanghai]","0.0","86.61"
"Review AP entries","Delete voucher AP entry","SUCCESS","2024-06-06T10:21:48.485+08:00[Asia/Shanghai]","0.0","129.82"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2024-06-06T10:23:59.075+08:00[Asia/Shanghai]","0.0","205.43"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-06-06T10:33:39.66+08:00[Asia/Shanghai]","0.0","87.07"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2024-06-06T10:40:11.965+08:00[Asia/Shanghai]","0.0","132.45"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-06-06T10:43:19.88+08:00[Asia/Shanghai]","0.0","167.51"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-06-06T10:46:08.096+08:00[Asia/Shanghai]","0.0","194.1"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-06-06T10:50:15.965+08:00[Asia/Shanghai]","0.0","162.88"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-06-06T10:59:14.365+08:00[Asia/Shanghai]","0.0","289.82"
"Voucher entries","Simple prepayment","SUCCESS","2024-06-06T11:04:57.36+08:00[Asia/Shanghai]","0.0","71.02"
"Voucher entries","Release retention partial","SUCCESS","2024-06-06T11:20:44.283+08:00[Asia/Shanghai]","0.0","126.28"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-06-06T11:23:45.592+08:00[Asia/Shanghai]","0.0","149.67"
"Voucher entries","Creating voucher entry","SUCCESS","2024-06-06T11:29:57.781+08:00[Asia/Shanghai]","0.0","110.76"
"Voucher entries","Release retention adding a line","SUCCESS","2024-06-06T11:31:49.257+08:00[Asia/Shanghai]","0.0","194.23"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-06-06T11:36:03.039+08:00[Asia/Shanghai]","0.0","137.04"
"Account recon","Refresh accounts","SUCCESS","2024-06-06T11:39:30.694+08:00[Asia/Shanghai]","0.0","48.04"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2024-06-06T11:40:19.542+08:00[Asia/Shanghai]","0.0","44.09"
"Batch posting","Batch posting voiding process","SUCCESS","2024-06-06T11:41:04.436+08:00[Asia/Shanghai]","0.0","128.09"
"Batch posting","Batch posting general ledger entry","SUCCESS","2024-06-06T11:43:13.239+08:00[Asia/Shanghai]","0.0","113.42"
"General ledger entries","Create general ledger entry","SUCCESS","2024-06-06T11:48:09.062+08:00[Asia/Shanghai]","0.0","106.77"
"Internal transfer","Create internal transfer entry","SUCCESS","2024-06-06T11:50:38.302+08:00[Asia/Shanghai]","0.0","81.03"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2024-06-06T11:52:00.146+08:00[Asia/Shanghai]","0.0","50.39"
"Salary advance","Create salary advance entry","SUCCESS","2024-06-06T11:52:51.331+08:00[Asia/Shanghai]","0.0","85.84"
"Working advance","Create working advance entry","SUCCESS","2024-06-06T11:54:18.014+08:00[Asia/Shanghai]","0.0","87.58"
