"Story","Title","Result","Date","Stability","Duration (s)"
"Annual statistical budget","Create annual statistical entry","ERROR","2024-09-02T20:20:36.413+08:00[Asia/Shanghai]","0.0","164.31"
"Batch posting","Batch posting voiding process","ERROR","2024-09-02T20:23:21.779+08:00[Asia/Shanghai]","0.0","81.61"
"Batch posting","Batch posting general ledger entry","ERROR","2024-09-02T20:24:44.387+08:00[Asia/Shanghai]","0.0","75.04"
"General ledger entries","Create general ledger entry using sustainability accounts","ERROR","2024-09-02T20:26:00.66+08:00[Asia/Shanghai]","0.0","175.83"
"General ledger entries","Create general ledger entry","ERROR","2024-09-02T20:28:57.477+08:00[Asia/Shanghai]","0.0","92.63"
"Inquiry and reports","Order inquiry and update","FAILURE","2024-09-02T20:30:31.524+08:00[Asia/Shanghai]","0.0","41.14"
"Internal transfer","Create internal transfer entry","ERROR","2024-09-02T20:31:13.853+08:00[Asia/Shanghai]","0.0","160.5"
"Monthly statistical entries","Create monthly statistical entry","ERROR","2024-09-02T20:33:55.4+08:00[Asia/Shanghai]","0.0","170.86"
"Salary advance","Create salary advance entry","ERROR","2024-09-02T20:36:47.345+08:00[Asia/Shanghai]","0.0","59.27"
"Working advance","Create working advance entry","ERROR","2024-09-02T20:37:47.708+08:00[Asia/Shanghai]","0.0","56.44"
