"Story","Title","Result","Date","Stability","Duration (s)"
"Manage bank account","Edit a bank account","FAILURE","2024-05-31T13:41:03.568+08:00[Asia/Shanghai]","0.0","45.73"
"Manage bank account","Manage bank account using GVAGL bank account","FAILURE","2024-05-31T13:43:11.432+08:00[Asia/Shanghai]","0.0","31.47"
"Review AP entries","Check edit button for voucher entry and redistribute GL","FAILURE","2024-05-31T14:47:44.138+08:00[Asia/Shanghai]","0.0","113.32"
"Supplier creation","Edit a supplier","FAILURE","2024-05-31T15:04:27.408+08:00[Asia/Shanghai]","0.0","57.79"
"Supplier creation","Payment terms update","FAILURE","2024-05-31T15:05:25.886+08:00[Asia/Shanghai]","0.0","50.04"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-05-31T15:11:01.101+08:00[Asia/Shanghai]","0.0","43.24"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-05-31T15:11:45.068+08:00[Asia/Shanghai]","0.0","45.8"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-05-31T15:12:31.557+08:00[Asia/Shanghai]","0.0","50.41"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-05-31T15:13:22.647+08:00[Asia/Shanghai]","0.0","59.06"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2024-05-31T15:14:22.41+08:00[Asia/Shanghai]","0.0","46.09"
"Voucher entries","Release retention full","FAILURE","2024-05-31T15:15:09.601+08:00[Asia/Shanghai]","0.0","49.74"
"Voucher entries","Voucher entry export CSV file","FAILURE","2024-05-31T16:02:20.128+08:00[Asia/Shanghai]","0.0","148.54"
"Inquiry and reports","Order inquiry and update","FAILURE","2024-05-31T16:24:15.739+08:00[Asia/Shanghai]","0.0","39.69"
